Time,Ttest,TH,TM
0.00000,21.19000,22.37000,22.06000,21.50000,21.81000,14.09000,0.65000
0.04912,21.19000,22.37000,22.06000,21.50000,21.81000,14.11000,0.89000
0.09834,21.19000,22.37000,22.06000,21.50000,21.81000,14.11000,0.64000
0.14732,21.19000,22.37000,22.06000,21.50000,21.81000,15.62000,0.64000
0.19652,21.19000,22.37000,22.06000,21.50000,21.81000,15.60000,0.88000
0.24583,21.19000,22.37000,22.06000,21.50000,21.81000,15.60000,0.88000
0.29484,21.19000,22.37000,22.06000,21.50000,21.81000,15.62000,0.88000
0.34421,20.94000,22.37000,22.06000,21.50000,21.81000,15.60000,0.88000
0.38844,20.94000,22.62000,22.06000,21.50000,21.81000,15.58000,0.88000
0.43825,20.94000,22.62000,22.06000,21.50000,21.81000,15.58000,0.88000
0.48672,20.94000,22.62000,22.06000,21.50000,21.81000,15.60000,0.88000
0.53632,20.94000,22.62000,22.06000,21.50000,21.81000,15.56000,0.88000
0.58544,20.94000,22.62000,22.06000,21.50000,21.81000,15.58000,0.88000
0.63517,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.89000
0.68449,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.65000
0.73362,20.94000,22.62000,22.06000,21.50000,21.81000,14.09000,0.65000
0.78277,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.65000
0.83124,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.65000
0.88099,20.94000,22.62000,22.06000,21.50000,21.81000,14.14000,0.64000
0.92932,20.94000,22.62000,22.06000,21.50000,21.81000,14.14000,0.65000
0.97825,20.94000,22.62000,22.06000,21.50000,21.81000,14.14000,0.65000
1.02917,20.94000,22.62000,22.06000,21.50000,21.81000,14.14000,0.65000
1.07728,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.65000
1.12237,20.94000,22.62000,22.06000,21.50000,21.81000,14.13000,0.65000
1.17182,20.94000,22.62000,22.06000,21.50000,21.81000,14.13000,0.65000
1.22088,20.94000,22.62000,22.06000,21.50000,21.81000,14.14000,0.64000
1.26913,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.65000
1.31839,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.64000
1.36807,20.94000,22.62000,22.06000,21.50000,21.81000,15.60000,0.64000
1.41631,20.94000,22.62000,22.06000,21.50000,21.81000,15.62000,0.63000
1.46628,20.94000,22.62000,22.06000,21.50000,21.81000,15.58000,0.88000
1.51539,20.94000,22.62000,22.06000,21.50000,21.81000,15.60000,0.88000
1.56383,20.94000,22.62000,22.06000,21.50000,21.81000,15.56000,0.88000
1.61366,20.94000,22.62000,22.06000,21.50000,21.81000,15.60000,0.88000
1.66252,20.94000,22.62000,22.06000,21.50000,21.81000,15.56000,0.88000
1.71145,20.94000,22.62000,22.06000,21.50000,21.81000,15.58000,0.88000
1.76039,20.94000,22.62000,22.06000,21.50000,21.81000,15.58000,0.88000
1.80578,20.94000,22.62000,22.06000,21.50000,21.81000,15.58000,0.88000
1.85454,20.94000,22.62000,22.06000,21.50000,21.81000,14.09000,0.88000
1.90363,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.89000
1.95356,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.65000
2.00186,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.65000
2.05195,20.94000,22.62000,22.06000,21.50000,21.81000,14.13000,0.65000
2.10102,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.65000
2.15010,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.65000
2.19927,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.65000
2.24807,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.65000
2.29751,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.65000
2.34634,20.94000,22.62000,22.06000,21.50000,21.81000,14.13000,0.65000
2.39572,20.94000,22.62000,22.06000,21.50000,21.81000,14.09000,0.65000
2.44236,20.94000,22.62000,22.06000,21.50000,21.81000,14.13000,0.65000
2.49000,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.65000
2.53864,20.94000,22.62000,22.06000,21.50000,21.81000,14.09000,0.65000
2.58804,20.94000,22.62000,22.06000,21.50000,21.81000,14.09000,0.64000
2.63701,20.94000,22.62000,22.06000,21.50000,21.81000,15.60000,0.64000
2.68677,20.94000,22.62000,22.06000,21.50000,21.81000,15.56000,0.88000
2.73518,20.94000,22.62000,22.06000,21.50000,21.81000,15.58000,0.88000
2.78530,20.94000,22.62000,22.06000,21.50000,21.81000,15.56000,0.88000
2.83426,20.94000,22.62000,22.06000,21.50000,21.81000,15.56000,0.88000
2.88246,20.94000,22.62000,22.06000,21.50000,21.81000,15.60000,0.88000
2.93216,20.94000,22.62000,22.06000,21.50000,21.81000,15.56000,0.88000
2.98167,20.94000,22.62000,22.06000,21.50000,21.81000,15.56000,0.88000
3.03090,20.94000,22.62000,22.06000,21.50000,21.81000,15.60000,0.88000
3.08006,20.94000,22.62000,22.06000,21.50000,21.81000,15.58000,0.88000
3.12919,20.94000,22.62000,22.06000,21.50000,21.81000,14.13000,0.88000
3.17760,20.94000,22.62000,22.06000,21.50000,21.81000,14.09000,0.65000
3.22267,20.94000,22.62000,22.06000,21.50000,21.81000,14.09000,0.65000
3.27174,20.94000,22.62000,22.06000,21.50000,21.81000,14.14000,0.64000
3.32123,20.94000,22.62000,22.06000,21.50000,21.81000,14.13000,0.65000
3.37086,20.94000,22.62000,22.06000,21.50000,21.81000,14.13000,0.64000
3.42153,20.94000,22.62000,22.06000,21.50000,21.81000,14.09000,0.65000
3.46874,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.65000
3.51745,20.94000,22.62000,22.06000,21.50000,21.81000,14.13000,0.65000
3.56725,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.64000
3.61624,20.94000,22.62000,22.06000,21.50000,21.81000,14.13000,0.65000
3.66502,20.94000,22.62000,22.06000,21.50000,21.81000,14.09000,0.64000
3.71429,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.64000
3.76349,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.64000
3.81254,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.64000
3.86247,20.94000,22.62000,22.06000,21.50000,21.81000,14.13000,0.64000
3.90718,20.94000,22.62000,22.06000,21.50000,21.81000,15.62000,0.64000
3.95659,20.94000,22.62000,22.06000,21.50000,21.81000,15.62000,0.87000
4.00539,20.94000,22.62000,22.06000,21.50000,21.81000,15.58000,0.88000
4.05490,20.94000,22.62000,22.06000,21.50000,21.81000,15.58000,0.88000
4.10390,20.94000,22.62000,22.06000,21.50000,21.81000,15.58000,0.88000
4.15342,20.94000,22.62000,22.06000,21.50000,21.81000,15.58000,0.88000
4.20221,20.94000,22.62000,22.06000,21.50000,21.81000,15.60000,0.87000
4.25217,20.94000,22.62000,22.06000,21.50000,21.81000,15.60000,0.87000
4.30108,20.94000,22.62000,22.06000,21.50000,21.81000,15.58000,0.88000
4.34976,20.94000,22.62000,22.06000,21.50000,21.81000,14.09000,0.88000
4.40094,20.94000,22.62000,22.06000,21.50000,21.81000,14.09000,0.88000
4.44825,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.65000
4.49721,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.65000
4.54612,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.65000
4.59147,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.64000
4.64013,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.65000
4.68897,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.65000
4.73913,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.65000
4.78774,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.65000
4.83694,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.64000
4.88544,20.94000,22.62000,22.06000,21.50000,21.81000,14.13000,0.65000
4.93534,20.94000,22.62000,22.06000,21.50000,21.81000,14.13000,0.64000
4.98435,20.94000,22.62000,22.06000,21.50000,21.81000,14.14000,0.64000
5.03383,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.64000
5.08337,20.94000,22.62000,22.06000,21.50000,21.81000,14.14000,0.64000
5.13251,20.94000,22.62000,22.06000,21.50000,21.81000,15.58000,0.64000
5.18174,20.94000,22.62000,22.06000,21.50000,21.81000,15.60000,0.87000
5.23052,20.94000,22.62000,22.06000,21.50000,21.81000,15.60000,0.87000
5.27937,20.94000,22.62000,22.06000,21.50000,21.81000,15.58000,0.88000
5.32456,20.94000,22.62000,22.06000,21.50000,21.81000,15.58000,0.88000
5.37559,20.94000,22.62000,22.06000,21.50000,21.81000,15.56000,0.88000
5.42252,20.94000,22.62000,22.06000,21.50000,21.81000,15.56000,0.88000
5.47231,20.94000,22.62000,22.06000,21.50000,21.81000,15.56000,0.88000
5.52139,20.94000,22.62000,22.06000,21.50000,21.81000,15.60000,0.87000
5.56976,20.94000,22.62000,22.06000,21.50000,21.81000,15.58000,0.88000
5.61925,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.88000
5.66851,20.94000,22.62000,22.06000,21.50000,21.81000,14.09000,0.88000
5.71739,20.94000,22.62000,22.06000,21.50000,21.81000,14.13000,0.65000
5.76671,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.65000
5.81611,20.94000,22.62000,22.06000,21.50000,21.81000,14.13000,0.65000
5.86575,20.94000,22.62000,22.06000,21.50000,21.81000,14.13000,0.65000
5.91452,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.64000
5.96304,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.65000
6.00884,20.94000,22.62000,22.06000,21.50000,21.81000,14.13000,0.64000
6.05725,20.94000,22.62000,22.06000,21.50000,21.81000,14.13000,0.65000
6.10691,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.65000
6.15594,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.64000
6.20513,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.64000
6.25460,20.94000,22.62000,22.06000,21.50000,21.81000,14.14000,0.64000
6.30361,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.64000
6.35336,20.94000,22.62000,22.06000,21.50000,21.81000,14.13000,0.64000
6.40114,20.94000,22.62000,22.06000,21.50000,21.81000,15.56000,0.64000
6.45023,20.94000,22.62000,22.06000,21.50000,21.81000,15.56000,0.87000
6.50013,20.94000,22.62000,22.06000,21.50000,21.81000,15.56000,0.87000
6.54844,20.94000,22.62000,22.06000,21.50000,21.81000,15.58000,0.87000
6.59810,20.94000,22.62000,22.06000,21.50000,21.81000,15.56000,0.87000
6.64731,20.94000,22.62000,22.06000,21.50000,21.81000,15.58000,0.87000
6.69298,20.94000,22.62000,22.06000,21.50000,21.81000,15.60000,0.88000
6.74113,20.94000,22.62000,22.06000,21.50000,21.81000,15.56000,0.87000
6.79217,20.94000,22.62000,22.06000,21.50000,21.81000,15.56000,0.88000
6.84007,20.94000,22.62000,22.06000,21.50000,21.81000,14.09000,0.88000
6.88869,20.94000,22.62000,22.06000,21.50000,21.81000,14.09000,0.88000
6.93778,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.64000
6.98788,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.64000
7.03690,20.94000,22.62000,22.06000,21.50000,21.81000,14.09000,0.64000
7.08575,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.64000
7.13432,20.94000,22.62000,22.06000,21.50000,21.81000,14.09000,0.64000
7.18396,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.65000
7.23299,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.64000
7.28152,20.94000,22.62000,22.06000,21.50000,21.81000,14.09000,0.64000
7.33266,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.64000
7.37988,20.94000,22.62000,22.06000,21.50000,21.81000,14.09000,0.64000
7.42583,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.64000
7.47484,20.94000,22.62000,22.06000,21.50000,21.81000,14.09000,0.64000
7.52448,20.94000,22.62000,22.06000,21.50000,21.81000,14.11000,0.64000
