Time,Ttest,TH,TM
1.76715,24.56000,171.38000,23.62000
1.79350,24.56000,171.38000,23.62000
1.81823,24.56000,171.38000,23.62000
1.84516,24.56000,171.38000,23.62000
1.87217,24.56000,171.38000,23.62000
1.90010,24.56000,171.38000,23.62000
1.91820,24.56000,171.38000,23.62000
1.95023,24.56000,171.38000,23.62000
1.97788,24.56000,171.38000,23.62000
2.00250,24.56000,171.38000,23.62000
2.02514,24.56000,171.38000,23.62000
2.05647,24.56000,171.38000,23.62000
2.08107,24.56000,171.38000,23.62000
2.10646,24.56000,171.38000,23.62000
2.13448,24.56000,171.38000,23.62000
2.15963,24.56000,171.38000,23.62000
2.18311,24.56000,171.38000,23.62000
2.20957,24.56000,171.38000,23.62000
2.23682,24.56000,171.38000,23.62000
2.26146,24.56000,171.38000,23.62000
2.28776,24.56000,171.38000,23.62000
2.30769,24.56000,171.38000,23.62000
2.34029,24.56000,171.38000,23.62000
2.36844,24.56000,171.38000,23.62000
2.39319,24.56000,171.38000,23.62000
2.41753,24.56000,171.38000,23.62000
2.44453,24.56000,171.38000,23.62000
2.46801,24.56000,171.38000,23.62000
2.49713,24.56000,171.38000,23.62000
2.52535,24.56000,171.38000,23.62000
2.54996,24.56000,171.38000,23.62000
2.57499,24.56000,171.38000,23.62000
2.60275,24.56000,171.38000,23.62000
2.62381,24.56000,171.38000,23.62000
2.65308,24.56000,171.38000,23.62000
2.68165,24.56000,171.38000,23.62000
2.70622,24.56000,171.38000,23.62000
2.73084,24.56000,171.38000,23.62000
2.75974,24.56000,171.38000,23.62000
2.78194,24.56000,171.38000,23.62000
2.80987,24.56000,171.38000,23.62000
2.83776,24.56000,171.38000,23.62000
2.86276,24.56000,171.38000,23.62000
2.88653,24.56000,171.44000,23.62000
2.91540,24.56000,171.44000,23.62000
2.93665,24.56000,171.44000,23.62000
2.96595,24.56000,171.44000,23.62000
2.99017,24.56000,171.44000,23.62000
3.01942,24.56000,171.44000,23.62000
3.04459,24.56000,171.44000,23.62000
3.06286,24.56000,171.44000,23.62000
3.09761,24.56000,171.44000,23.62000
3.11459,24.56000,171.44000,23.62000
3.14781,24.56000,171.44000,23.62000
3.16918,24.56000,171.44000,23.62000
3.19743,24.56000,171.44000,23.62000
3.22732,24.56000,171.44000,23.62000
3.25092,24.56000,171.44000,23.62000
3.27783,24.56000,171.44000,23.62000
3.30688,24.56000,171.44000,23.62000
3.33149,24.56000,171.44000,23.62000
3.35689,24.56000,171.44000,23.62000
3.38521,24.56000,171.44000,23.62000
3.40954,24.56000,171.44000,23.62000
3.43489,24.56000,171.44000,23.62000
3.46252,24.56000,171.44000,23.62000
3.48543,24.56000,171.44000,23.62000
3.51276,24.56000,171.44000,23.62000
3.53885,24.56000,171.44000,23.62000
3.56145,24.56000,171.44000,23.62000
3.58432,24.56000,171.44000,23.62000
3.61804,24.56000,171.44000,23.62000
3.64451,24.56000,171.44000,23.62000
3.66832,24.56000,171.44000,23.62000
3.69570,24.56000,171.44000,23.62000
3.71974,24.56000,171.50000,23.62000
3.74782,24.56000,171.50000,23.62000
3.77081,24.56000,171.50000,23.62000
3.80031,24.56000,171.50000,23.62000
3.82596,24.56000,171.50000,23.62000
3.85347,24.56000,171.50000,23.62000
3.87896,24.56000,171.50000,23.62000
3.90342,24.56000,171.50000,23.62000
3.92930,24.56000,171.50000,23.62000
3.95702,24.56000,171.50000,23.62000
3.98184,24.56000,171.50000,23.62000
4.01020,24.56000,171.56000,23.62000
4.03025,24.56000,171.56000,23.62000
4.06004,24.56000,171.56000,23.62000
4.08318,24.56000,171.56000,23.62000
4.11395,24.56000,171.56000,23.62000
4.13871,24.56000,171.56000,23.62000
4.16579,24.56000,171.56000,23.62000
4.18185,24.56000,171.56000,23.62000
4.21699,24.56000,171.56000,23.62000
4.24474,24.56000,171.56000,23.62000
4.26894,24.56000,171.56000,23.62000
4.29441,24.56000,171.63000,23.62000
4.32285,24.56000,171.63000,23.62000
4.34832,24.56000,171.63000,23.62000
4.36354,24.56000,171.63000,23.62000
4.39549,24.56000,171.63000,23.62000
4.42605,24.56000,171.63000,23.62000
4.45104,24.56000,171.63000,23.62000
4.47904,24.56000,171.63000,23.62000
4.50344,24.56000,171.63000,23.62000
4.52930,24.56000,171.63000,23.62000
4.55322,24.56000,171.63000,23.62000
4.57930,24.56000,171.63000,23.62000
4.60731,24.56000,171.63000,23.62000
4.63256,24.56000,171.63000,23.62000
4.65989,24.56000,171.63000,23.62000
4.68539,24.56000,171.63000,23.62000
4.71258,24.56000,171.63000,23.62000
4.73815,24.56000,171.63000,23.62000
4.76332,24.56000,171.63000,23.62000
4.78991,24.56000,171.63000,23.62000
4.81644,24.56000,171.63000,23.62000
4.83681,24.56000,171.63000,23.62000
4.86914,24.56000,171.69000,23.62000
4.89491,24.56000,171.69000,23.62000
4.91911,24.56000,171.69000,23.62000
4.94720,24.56000,171.69000,23.62000
4.97029,24.56000,171.69000,23.62000
4.99781,24.56000,171.69000,23.62000
5.01971,24.56000,171.69000,23.62000
5.05100,24.56000,171.69000,23.62000
5.06904,24.56000,171.69000,23.62000
5.10402,24.56000,171.69000,23.62000
5.12933,24.56000,171.69000,23.62000
5.15442,24.56000,171.75000,23.62000
5.17877,24.56000,171.75000,23.62000
5.20761,24.56000,171.75000,23.62000
5.23209,24.56000,171.75000,23.62000
5.26027,24.56000,171.75000,23.62000
5.28572,24.56000,171.75000,23.62000
5.31008,24.56000,171.75000,23.62000
5.33553,24.56000,171.75000,23.62000
5.36185,24.56000,171.75000,23.62000
5.38904,24.56000,171.75000,23.62000
5.40879,24.56000,171.75000,23.62000
5.44191,24.56000,171.81000,23.62000
5.46149,24.56000,171.81000,23.62000
5.49288,24.56000,171.81000,23.62000
5.51950,24.56000,171.81000,23.62000
5.54518,24.56000,171.81000,23.62000
5.57334,24.56000,171.81000,23.62000
5.59816,24.56000,171.81000,23.62000
5.61982,24.56000,171.81000,23.62000
5.64216,24.56000,171.81000,23.62000
5.67716,24.56000,171.81000,23.62000
5.70151,24.56000,171.81000,23.62000
5.72900,24.56000,171.88000,23.62000
5.75435,24.56000,171.88000,23.62000
5.77912,24.56000,171.88000,23.62000
5.80744,24.56000,171.88000,23.62000
5.83261,24.56000,171.88000,23.62000
5.85728,24.56000,171.88000,23.62000
5.88605,24.56000,171.88000,23.62000
5.90814,24.56000,171.88000,23.62000
5.93565,24.56000,171.88000,23.62000
5.96187,24.56000,171.88000,23.62000
5.98899,24.56000,171.88000,23.62000
6.01366,24.56000,171.94000,23.62000
