Time,Ttest,TH,TM
4.24447,24.81000,26.62000,24.31000
4.26996,24.81000,26.62000,24.31000
4.29480,24.81000,26.87000,24.31000
4.31982,24.81000,26.87000,24.31000
4.34479,24.81000,26.87000,24.31000
4.36988,24.81000,26.87000,24.31000
4.39408,24.81000,26.87000,24.31000
4.41996,24.81000,26.87000,24.50000
4.44450,24.81000,26.87000,24.50000
4.46983,24.81000,26.87000,24.50000
4.49495,24.81000,26.87000,24.50000
4.51992,24.81000,26.87000,24.50000
4.54507,24.81000,26.87000,24.50000
4.56983,24.81000,27.12000,24.50000
4.59458,24.81000,27.12000,24.50000
4.61958,24.81000,27.12000,24.50000
4.64490,24.81000,27.12000,24.50000
4.66992,24.81000,27.12000,24.50000
4.69444,24.81000,27.12000,24.50000
4.71987,24.81000,27.12000,24.69000
4.74465,24.81000,27.12000,24.69000
4.76953,24.81000,27.12000,24.69000
4.79493,24.81000,27.12000,24.69000
4.81994,24.81000,27.12000,24.69000
4.84494,24.81000,27.44000,24.69000
4.86958,24.81000,27.44000,24.69000
4.89408,24.81000,27.44000,24.69000
4.92091,24.81000,27.44000,24.69000
4.94493,24.81000,27.44000,24.69000
4.97008,24.81000,27.44000,24.69000
4.99498,24.81000,27.44000,24.69000
5.02003,24.81000,27.44000,24.81000
5.04523,24.81000,27.44000,24.81000
5.06991,24.81000,27.44000,24.81000
5.09491,24.81000,27.44000,24.81000
5.12002,24.81000,27.44000,24.81000
5.14444,24.81000,27.75000,24.81000
5.16993,24.81000,27.75000,24.81000
5.19443,24.81000,27.75000,24.81000
5.21943,24.81000,27.75000,24.81000
5.24485,24.81000,27.75000,24.81000
5.26975,24.81000,27.75000,24.81000
5.29459,24.81000,27.75000,25.06000
5.31990,24.81000,27.75000,25.06000
5.34489,24.81000,27.75000,25.06000
5.37024,24.81000,27.75000,25.06000
5.39498,24.81000,27.75000,25.06000
5.42031,24.81000,28.12000,25.06000
5.44529,24.81000,28.12000,25.06000
5.47013,24.81000,28.12000,25.06000
5.49510,24.81000,28.12000,25.06000
5.52010,24.81000,28.12000,25.06000
5.54490,24.81000,28.12000,25.06000
5.56991,24.81000,28.12000,25.06000
5.59480,24.81000,28.12000,25.25000
5.62029,24.81000,28.12000,25.25000
5.64458,24.81000,28.12000,25.25000
5.67038,24.81000,28.12000,25.25000
5.69523,24.81000,28.56000,25.25000
5.72033,24.81000,28.56000,25.25000
5.74506,24.81000,28.56000,25.25000
5.77038,24.81000,28.56000,25.25000
5.79534,24.81000,28.56000,25.25000
5.81980,24.81000,28.56000,25.25000
5.84471,24.81000,28.56000,25.25000
5.86973,24.81000,28.56000,25.25000
5.89487,24.81000,28.56000,25.50000
5.91977,24.81000,28.56000,25.50000
5.94479,24.81000,28.56000,25.50000
5.97046,24.81000,28.56000,25.50000
5.99560,24.81000,28.94000,25.50000
6.02039,24.81000,28.94000,25.50000
6.04548,24.81000,28.94000,25.50000
6.07034,24.81000,28.94000,25.50000
6.09523,24.81000,28.94000,25.50000
6.12058,24.81000,28.94000,25.50000
6.14510,24.81000,28.94000,25.50000
6.17060,24.81000,28.94000,25.50000
6.19562,24.81000,28.94000,25.75000
6.22035,24.81000,28.94000,25.75000
6.24459,24.81000,28.94000,25.75000
6.26985,24.81000,29.31000,25.75000
6.29546,24.81000,29.31000,25.75000
6.31993,24.81000,29.31000,25.75000
6.34533,24.81000,29.31000,25.75000
6.37055,24.81000,29.31000,25.75000
6.39573,24.81000,29.31000,25.75000
6.42018,24.81000,29.31000,25.75000
6.44534,24.81000,29.31000,25.75000
6.47063,24.81000,29.31000,26.00000
6.49495,24.81000,29.31000,26.00000
6.52074,24.81000,29.31000,26.00000
6.54579,24.81000,29.69000,26.00000
6.57031,24.81000,29.69000,26.00000
6.59526,24.81000,29.69000,26.00000
6.62076,24.81000,29.69000,26.00000
6.64557,24.81000,29.69000,26.00000
6.67069,24.81000,29.69000,26.00000
6.69521,24.81000,29.69000,26.00000
6.72053,24.81000,29.69000,26.00000
6.74536,24.81000,29.69000,26.00000
6.77065,24.81000,29.69000,26.31000
6.79484,24.81000,29.69000,26.31000
6.82061,24.81000,29.69000,26.31000
6.84533,24.81000,30.06000,26.31000
6.86998,24.81000,30.06000,26.31000
6.89597,24.81000,30.06000,26.31000
6.92032,24.81000,30.06000,26.31000
6.94497,24.81000,30.06000,26.31000
6.97085,24.81000,30.06000,26.31000
6.99537,24.81000,30.06000,26.31000
7.02036,24.81000,30.06000,26.31000
7.04582,24.81000,30.06000,26.31000
7.07081,24.81000,30.06000,26.62000
7.09481,24.81000,30.06000,26.62000
7.12089,24.81000,30.56000,26.62000
7.14611,24.81000,30.56000,26.62000
7.17091,24.81000,30.56000,26.62000
7.19571,24.81000,30.56000,26.62000
7.22001,24.81000,30.56000,26.62000
7.24520,24.81000,30.56000,26.62000
7.27020,24.81000,30.56000,26.62000
7.29524,24.81000,30.56000,26.62000
7.32007,24.81000,30.56000,26.62000
7.34562,24.81000,30.56000,26.62000
7.37105,24.81000,30.56000,26.94000
7.39614,24.81000,30.94000,26.94000
7.42103,24.81000,30.94000,26.94000
7.44609,24.81000,30.94000,26.94000
7.47100,24.81000,30.94000,26.94000
7.49612,24.81000,30.94000,26.94000
7.52133,24.81000,30.94000,26.94000
7.54552,24.81000,30.94000,26.94000
7.57093,24.81000,30.94000,26.94000
7.59597,24.81000,30.94000,26.94000
7.62098,24.81000,30.94000,26.94000
7.64536,24.81000,30.94000,26.94000
7.67079,24.81000,30.94000,27.25000
7.69622,24.81000,31.31000,27.25000
7.72151,24.81000,31.31000,27.25000
7.74629,24.81000,31.31000,27.25000
7.77110,24.81000,31.31000,27.25000
7.79621,24.81000,31.31000,27.25000
7.82129,24.81000,31.31000,27.25000
7.84638,24.81000,31.31000,27.25000
7.87155,24.81000,31.31000,27.25000
7.89527,24.81000,31.31000,27.25000
7.92155,24.81000,31.31000,27.25000
7.94638,24.81000,31.31000,27.50000
7.97039,24.81000,31.69000,27.50000
7.99554,24.81000,31.69000,27.50000
8.02071,24.81000,31.69000,27.50000
8.04564,24.81000,31.69000,27.50000
8.07098,24.81000,31.69000,27.50000
8.09626,24.81000,31.69000,27.50000
8.12126,24.81000,31.69000,27.50000
8.14593,24.81000,31.69000,27.50000
8.17072,24.81000,31.69000,27.50000
8.19604,24.81000,31.69000,27.50000
8.22114,24.81000,31.69000,27.50000
8.24619,24.81000,32.06000,27.81000
8.27156,24.81000,32.06000,27.81000
8.29615,24.81000,32.06000,27.81000
8.32098,24.81000,32.06000,27.81000
8.34578,24.81000,32.06000,27.81000
8.37175,24.81000,32.06000,27.81000
8.39560,24.81000,32.06000,27.81000
8.42134,24.81000,32.06000,27.81000
8.44617,24.81000,32.06000,27.81000
8.47155,24.81000,32.06000,27.81000
8.49594,24.81000,32.06000,27.81000
8.52180,24.81000,32.06000,27.81000
8.54582,24.81000,32.44000,28.12000
8.57182,24.81000,32.44000,28.12000
8.59633,24.81000,32.44000,28.12000
8.62159,24.81000,32.44000,28.12000
8.64612,24.81000,32.44000,28.12000
8.67185,24.81000,32.44000,28.12000
8.69663,24.81000,32.44000,28.12000
8.72188,24.81000,32.44000,28.12000
8.74600,24.81000,32.44000,28.12000
8.77140,24.81000,32.44000,28.12000
8.79637,24.81000,32.44000,28.12000
8.82190,24.81000,33.00000,28.44000
8.84670,24.81000,33.00000,28.44000
8.87160,24.81000,33.00000,28.44000
8.89662,24.81000,33.00000,28.44000
8.92194,24.81000,33.00000,28.44000
8.94675,24.81000,33.00000,28.44000
8.97198,24.81000,33.00000,28.44000
8.99678,24.81000,33.00000,28.44000
9.02200,24.81000,33.00000,28.44000
9.04657,24.81000,33.00000,28.44000
9.07200,24.81000,33.00000,28.44000
9.09681,24.81000,33.38000,28.44000
9.12204,24.81000,33.38000,28.75000
9.14673,24.81000,33.38000,28.75000
9.17125,24.81000,33.38000,28.75000
9.19598,24.81000,33.38000,28.75000
9.22154,24.81000,33.38000,28.75000
9.24661,24.81000,33.38000,28.75000
9.27137,24.81000,33.38000,28.75000
9.29604,24.81000,33.38000,28.75000
9.32106,24.81000,33.38000,28.75000
9.34622,24.81000,33.38000,28.75000
9.37105,24.81000,33.38000,28.75000
9.39622,24.81000,33.81000,28.75000
9.42129,24.81000,33.81000,29.00000
9.44601,24.81000,33.81000,29.00000
9.47116,24.81000,33.81000,29.00000
9.49671,24.81000,33.81000,29.00000
9.52210,24.81000,33.81000,29.00000
9.54710,24.81000,33.81000,29.00000
9.57187,24.81000,33.81000,29.00000
9.59679,24.81000,33.81000,29.00000
9.62212,24.81000,33.81000,29.00000
9.64693,24.81000,33.81000,29.00000
9.67156,24.81000,34.25000,29.00000
9.69681,24.81000,34.25000,29.00000
9.72195,24.81000,34.25000,29.25000
9.74626,24.81000,34.25000,29.25000
9.77189,24.81000,34.25000,29.25000
9.79686,24.81000,34.25000,29.25000
9.82199,24.81000,34.25000,29.25000
9.84617,24.81000,34.25000,29.25000
9.87220,24.81000,34.25000,29.25000
9.89733,24.81000,34.25000,29.25000
9.92188,24.81000,34.25000,29.25000
9.94684,24.81000,34.69000,29.25000
9.97136,24.81000,34.69000,29.25000
9.99734,24.81000,34.69000,29.25000
10.02198,24.81000,34.69000,29.62000
10.04689,24.81000,34.69000,29.62000
10.07196,24.81000,34.69000,29.62000
10.09637,24.81000,34.69000,29.62000
10.12199,24.81000,34.69000,29.62000
10.14665,24.81000,34.69000,29.62000
10.17304,24.81000,34.69000,29.62000
10.19650,24.81000,34.69000,29.62000
10.22204,24.81000,34.69000,29.62000
10.24697,24.81000,35.06000,29.62000
10.27144,24.81000,35.06000,29.62000
10.29671,24.81000,35.06000,29.87000
10.32209,24.81000,35.06000,29.87000
10.34724,24.81000,35.06000,29.87000
10.37210,24.81000,35.06000,29.87000
10.39706,24.81000,35.06000,29.87000
10.42132,24.81000,35.06000,29.87000
10.44723,24.81000,35.06000,29.87000
10.47234,24.81000,35.06000,29.87000
10.49723,24.81000,35.06000,29.87000
10.52174,24.81000,35.44000,29.87000
10.54674,24.81000,35.44000,29.87000
10.57175,24.81000,35.44000,29.87000
10.59662,24.81000,35.44000,30.19000
10.62227,24.81000,35.44000,30.19000
10.64719,24.81000,35.44000,30.19000
10.67173,24.81000,35.44000,30.19000
10.69717,24.81000,35.44000,30.19000
10.72185,24.81000,35.44000,30.19000
10.74721,24.81000,35.44000,30.19000
10.77216,24.81000,35.44000,30.19000
10.79669,24.81000,35.94000,30.19000
10.82216,24.81000,35.94000,30.19000
10.84746,24.81000,35.94000,30.19000
10.87222,24.81000,35.94000,30.19000
10.89654,24.81000,35.94000,30.50000
10.92144,24.81000,35.94000,30.50000
10.94698,24.81000,35.94000,30.50000
10.97217,24.81000,35.94000,30.50000
10.99747,24.81000,35.94000,30.50000
11.02230,24.81000,35.94000,30.50000
11.04682,24.81000,35.94000,30.50000
11.07233,24.81000,35.94000,30.50000
11.09741,24.81000,36.38000,30.50000
11.12200,24.81000,36.38000,30.50000
11.14741,24.81000,36.38000,30.50000
11.17227,24.81000,36.38000,30.50000
11.19730,24.81000,36.38000,30.81000
11.22218,24.81000,36.38000,30.81000
11.24693,24.81000,36.38000,30.81000
11.27212,24.81000,36.38000,30.81000
11.29715,24.81000,36.38000,30.81000
11.32197,24.81000,36.38000,30.81000
11.34734,24.81000,36.38000,30.81000
11.37194,24.81000,36.81000,30.81000
11.39716,24.81000,36.81000,30.81000
11.42184,24.81000,36.81000,30.81000
11.44745,24.81000,36.81000,30.81000
11.47268,24.81000,36.81000,31.19000
11.49715,24.81000,36.81000,31.19000
11.52173,24.81000,36.81000,31.19000
11.54670,24.81000,36.81000,31.19000
11.57199,24.81000,36.81000,31.19000
11.59682,24.81000,36.81000,31.19000
11.62244,24.81000,36.81000,31.19000
11.64705,24.81000,37.19000,31.19000
11.67184,24.81000,37.19000,31.19000
11.69684,24.81000,37.19000,31.19000
11.72239,24.81000,37.19000,31.19000
11.74799,24.81000,37.19000,31.19000
11.77219,24.81000,37.19000,31.56000
11.79766,24.81000,37.19000,31.56000
11.82246,24.81000,37.19000,31.56000
11.84743,24.81000,37.19000,31.56000
11.87216,24.81000,37.19000,31.56000
11.89775,24.81000,37.19000,31.56000
11.92295,24.81000,37.19000,31.56000
11.94754,24.81000,37.63000,31.56000
11.97235,24.81000,37.63000,31.56000
11.99787,24.81000,37.63000,31.56000
12.02221,24.81000,37.63000,31.56000
12.04777,24.81000,37.63000,31.56000
12.07270,24.81000,37.63000,31.81000
12.09786,24.81000,37.63000,31.81000
12.12229,24.81000,37.63000,31.81000
12.14725,24.81000,37.63000,31.81000
12.17322,24.81000,37.63000,31.81000
12.19813,24.81000,37.63000,31.81000
12.22282,24.81000,38.06000,31.81000
12.24783,24.81000,38.06000,31.81000
12.27261,24.81000,38.06000,31.81000
12.29781,24.81000,38.06000,31.81000
12.32221,24.81000,38.06000,31.81000
12.34824,24.81000,38.06000,31.81000
12.37281,24.81000,38.06000,32.19000
12.39732,24.81000,38.06000,32.19000
12.42323,24.81000,38.06000,32.19000
12.44812,24.81000,38.06000,32.19000
12.47228,24.81000,38.06000,32.19000
12.49748,24.81000,38.63000,32.19000
12.52301,24.81000,38.63000,32.19000
12.54837,24.81000,38.63000,32.19000
12.57330,24.81000,38.63000,32.19000
12.59755,24.81000,38.63000,32.19000
12.62319,24.81000,38.63000,32.19000
12.64797,24.81000,38.63000,32.50000
12.67295,24.81000,38.63000,32.50000
12.69727,24.81000,38.63000,32.50000
12.72289,24.81000,38.63000,32.50000
12.74817,24.81000,38.63000,32.50000
12.77232,24.81000,39.13000,32.50000
12.79758,24.81000,39.13000,32.50000
12.82213,24.81000,39.13000,32.50000
12.84712,24.81000,39.13000,32.50000
12.87295,24.81000,39.13000,32.50000
12.89822,24.81000,39.13000,32.50000
12.92299,24.81000,39.13000,32.50000
12.94828,24.81000,39.13000,32.88000
12.97303,24.81000,39.13000,32.88000
12.99813,24.81000,39.13000,32.88000
13.02300,24.81000,39.13000,32.88000
13.04763,24.81000,39.13000,32.88000
13.07318,24.81000,39.56000,32.88000
13.09831,24.81000,39.56000,32.88000
13.12312,24.81000,39.56000,32.88000
13.14838,24.81000,39.56000,32.88000
13.17284,24.81000,39.56000,32.88000
13.19754,24.81000,39.56000,32.88000
13.22322,24.81000,39.56000,32.88000
13.24831,24.81000,39.56000,33.19000
13.27338,24.81000,39.56000,33.19000
13.29800,24.81000,39.56000,33.19000
13.32341,24.81000,39.56000,33.19000
13.34829,24.81000,40.00000,33.19000
13.37326,24.81000,40.00000,33.19000
13.39870,24.81000,40.00000,33.19000
13.42285,24.81000,40.00000,33.19000
13.44821,24.81000,40.00000,33.19000
13.47293,24.81000,40.00000,33.19000
13.49789,24.81000,40.00000,33.19000
13.52267,24.81000,40.00000,33.19000
13.54785,24.81000,40.00000,33.50000
13.57285,24.81000,40.00000,33.50000
13.59853,24.81000,40.00000,33.50000
13.62304,24.81000,40.50000,33.50000
13.64763,24.81000,40.50000,33.50000
13.67338,24.81000,40.50000,33.50000
13.69770,24.81000,40.50000,33.50000
13.72326,24.81000,40.50000,33.50000
13.74809,24.81000,40.50000,33.50000
13.77332,24.81000,40.50000,33.50000
13.79849,24.81000,40.50000,33.50000
13.82322,24.81000,40.50000,33.50000
13.84884,24.81000,40.50000,33.81000
13.87342,24.81000,40.50000,33.81000
13.89834,24.81000,40.50000,33.81000
13.92288,24.81000,40.88000,33.81000
13.94782,24.81000,40.88000,33.81000
13.97321,24.81000,40.88000,33.81000
13.99822,24.81000,40.88000,33.81000
14.02329,24.81000,40.88000,33.81000
14.04855,24.81000,40.88000,33.81000
14.07394,24.81000,40.88000,33.81000
14.09818,24.81000,40.88000,33.81000
14.12358,24.81000,40.88000,34.13000
14.14856,24.81000,40.88000,34.13000
14.17325,24.81000,40.88000,34.13000
14.19853,24.81000,41.38000,34.13000
14.22345,24.81000,41.38000,34.13000
14.24901,24.81000,41.38000,34.13000
14.27386,24.81000,41.38000,34.13000
14.29905,24.81000,41.38000,34.13000
14.32352,24.81000,41.38000,34.13000
14.34888,24.81000,41.38000,34.13000
14.37349,24.81000,41.38000,34.13000
14.39873,24.81000,41.38000,34.13000
14.42310,24.81000,41.38000,34.38000
14.44832,24.81000,41.38000,34.38000
14.47333,24.81000,41.81000,34.38000
14.49872,24.81000,41.81000,34.38000
14.52322,24.81000,41.81000,34.38000
14.54811,24.81000,41.81000,34.38000
14.57311,24.81000,41.81000,34.38000
14.59839,24.81000,41.81000,34.38000
14.62368,24.81000,41.81000,34.38000
14.64845,24.81000,41.81000,34.38000
14.67382,24.81000,41.81000,34.38000
14.69888,24.81000,41.81000,34.38000
14.72354,24.81000,41.81000,34.75000
14.74915,24.81000,41.81000,34.75000
14.77383,24.81000,42.25000,34.75000
14.79891,24.81000,42.25000,34.75000
14.82380,24.81000,42.25000,34.75000
14.84907,24.81000,42.25000,34.75000
14.87314,24.81000,42.25000,34.75000
14.89836,24.81000,42.25000,34.75000
14.92373,24.81000,42.25000,34.75000
14.94846,24.81000,42.25000,34.75000
14.97340,24.81000,42.25000,34.75000
14.99827,24.81000,42.25000,34.75000
15.02327,24.81000,42.25000,35.06000
15.04820,24.81000,42.69000,35.06000
15.07320,24.81000,42.69000,35.06000
15.09883,24.81000,42.69000,35.06000
15.12335,24.81000,42.69000,35.06000
15.14871,24.81000,42.69000,35.06000
15.17366,24.81000,42.69000,35.06000
15.19843,24.81000,42.69000,35.06000
15.22439,24.81000,42.69000,35.06000
15.24870,24.81000,42.69000,35.06000
15.27343,24.81000,42.69000,35.06000
15.29874,24.81000,42.69000,35.31000
15.32327,24.81000,42.69000,35.31000
15.34824,24.81000,43.13000,35.31000
15.37324,24.81000,43.13000,35.31000
15.39855,24.81000,43.13000,35.31000
15.42407,24.81000,43.13000,35.31000
15.44833,24.81000,43.13000,35.31000
15.47333,24.81000,43.13000,35.31000
15.49863,24.81000,43.13000,35.31000
15.52332,24.81000,43.13000,35.31000
15.54952,24.81000,43.13000,35.31000
15.57399,24.81000,43.13000,35.31000
15.59947,24.81000,43.13000,35.63000
15.62382,24.81000,43.56000,35.63000
15.64843,24.81000,43.56000,35.63000
15.67402,24.81000,43.56000,35.63000
15.69873,24.81000,43.56000,35.63000
15.72424,24.81000,43.56000,35.63000
15.74924,24.81000,43.56000,35.63000
15.77450,24.81000,43.56000,35.63000
15.79915,24.81000,43.56000,35.63000
15.82445,24.81000,43.56000,35.63000
15.84896,24.81000,43.56000,35.63000
15.87498,24.81000,43.56000,35.63000
15.89931,24.81000,44.00000,35.94000
15.92468,24.81000,44.00000,35.94000
15.94945,24.81000,44.00000,35.94000
15.97417,24.81000,44.00000,35.94000
15.99923,24.81000,44.00000,35.94000
16.02462,24.81000,44.00000,35.94000
16.04923,24.81000,44.00000,35.94000
16.07460,24.81000,44.00000,35.94000
16.09935,24.81000,44.00000,35.94000
16.12383,24.81000,44.00000,35.94000
16.14942,24.81000,44.00000,35.94000
16.17458,24.81000,44.00000,35.94000
16.19898,24.81000,44.50000,36.31000
16.22407,24.81000,44.50000,36.31000
16.24930,24.81000,44.50000,36.31000
16.27430,24.81000,44.50000,36.31000
16.29928,24.81000,44.50000,36.31000
16.32379,24.81000,44.50000,36.31000
16.34865,24.81000,44.50000,36.31000
16.37398,24.81000,44.50000,36.31000
16.39951,24.81000,44.50000,36.31000
16.42434,24.81000,44.50000,36.31000
16.44945,24.81000,44.50000,36.31000
16.47474,24.81000,44.94000,36.63000
16.49945,24.81000,44.94000,36.63000
16.52435,24.81000,44.94000,36.63000
16.54940,24.81000,44.94000,36.63000
16.57447,24.81000,44.94000,36.63000
16.59994,24.81000,44.94000,36.63000
16.62390,24.81000,44.94000,36.63000
16.64901,24.81000,44.94000,36.63000
16.67456,24.81000,44.94000,36.63000
16.69946,24.81000,44.94000,36.63000
16.72476,24.81000,44.94000,36.63000
16.74971,24.81000,45.31000,36.63000
16.77412,24.81000,45.31000,36.94000
16.79925,24.81000,45.31000,36.94000
16.82467,24.81000,45.31000,36.94000
16.85002,24.81000,45.31000,36.94000
16.87469,24.81000,45.31000,36.94000
16.89953,24.81000,45.31000,36.94000
16.92395,24.81000,45.31000,36.94000
16.95007,24.81000,45.31000,36.94000
16.97395,24.81000,45.31000,36.94000
16.99969,24.81000,45.31000,36.94000
17.02472,24.81000,45.31000,36.94000
17.04977,24.81000,45.81000,36.94000
17.07472,24.81000,45.81000,37.25000
17.09911,24.81000,45.81000,37.25000
17.12463,24.81000,45.81000,37.25000
17.14962,24.81000,45.81000,37.25000
17.17422,24.81000,45.81000,37.25000
17.19943,24.81000,45.81000,37.25000
17.22476,24.81000,45.81000,37.25000
17.25026,24.81000,45.81000,37.25000
17.27493,24.81000,45.81000,37.25000
17.29923,24.81000,45.81000,37.25000
17.32492,24.81000,46.25000,37.25000
17.34995,24.81000,46.25000,37.25000
17.37503,24.81000,46.25000,37.56000
17.39917,24.81000,46.25000,37.56000
17.42499,24.81000,46.25000,37.56000
17.44972,24.81000,46.25000,37.56000
17.47474,24.81000,46.25000,37.56000
17.49972,24.81000,46.25000,37.56000
17.52425,24.81000,46.25000,37.56000
17.54909,24.81000,46.25000,37.56000
17.57409,24.81000,46.25000,37.56000
17.59977,24.81000,46.75000,37.56000
17.62496,24.81000,46.75000,37.56000
17.64994,24.81000,46.75000,37.56000
17.67436,24.81000,46.75000,37.88000
17.69947,24.81000,46.75000,37.88000
17.72428,24.81000,46.75000,37.88000
17.74930,24.81000,46.75000,37.88000
17.77493,24.81000,46.75000,37.88000
17.79993,24.81000,46.75000,37.88000
17.82443,24.81000,46.75000,37.88000
17.84985,24.81000,46.75000,37.88000
17.87425,24.81000,46.75000,37.88000
17.89936,24.81000,47.25000,37.88000
