Time,Ttest,TH,TM
5.38887,24.25000,73.50000,30.50000
5.41440,24.25000,73.62000,30.50000
5.43853,24.25000,73.62000,30.50000
5.46380,24.25000,73.62000,30.50000
5.48856,24.25000,73.62000,30.50000
5.51370,24.25000,73.62000,30.50000
5.53872,24.25000,73.62000,30.50000
5.56344,24.25000,73.62000,30.50000
5.58895,24.25000,73.62000,30.44000
5.61395,24.25000,73.62000,30.44000
5.63916,24.25000,73.62000,30.44000
5.66359,24.25000,73.62000,30.44000
5.68910,24.25000,73.62000,30.44000
5.71450,24.25000,73.81000,30.44000
5.73852,24.25000,73.81000,30.44000
5.76455,24.25000,73.81000,30.44000
5.78856,24.25000,73.81000,30.44000
5.81447,24.25000,73.81000,30.44000
5.83951,24.25000,73.81000,30.44000
5.86416,24.25000,73.81000,30.44000
5.88864,24.25000,73.81000,30.37000
5.91416,24.25000,73.81000,30.37000
5.93861,24.25000,73.81000,30.37000
5.96449,24.25000,73.81000,30.37000
5.98866,24.25000,74.00000,30.37000
6.01433,24.25000,74.00000,30.37000
6.03860,24.25000,74.00000,30.37000
6.06422,24.25000,74.00000,30.37000
6.08965,24.25000,74.00000,30.37000
6.11357,24.25000,74.00000,30.37000
6.13897,24.25000,74.00000,30.37000
6.16471,24.25000,74.00000,30.37000
6.18967,24.25000,74.00000,30.31000
6.21471,24.25000,74.00000,30.31000
6.23896,24.25000,74.00000,30.31000
6.26451,24.25000,74.25000,30.31000
6.28962,24.25000,74.25000,30.31000
6.31476,24.25000,74.25000,30.31000
6.33964,24.25000,74.25000,30.31000
6.36478,24.25000,74.25000,30.31000
6.38964,24.25000,74.25000,30.31000
6.41386,24.25000,74.25000,30.31000
6.43894,24.25000,74.25000,30.31000
6.46463,24.25000,74.25000,30.31000
6.49108,24.25000,74.25000,30.25000
6.51373,24.25000,74.25000,30.25000
6.53872,24.25000,74.25000,30.25000
6.56405,24.25000,74.44000,30.25000
6.58879,24.25000,74.44000,30.25000
6.61441,24.25000,74.44000,30.25000
6.63968,24.25000,74.44000,30.25000
6.66449,24.25000,74.44000,30.25000
6.68988,24.25000,74.44000,30.25000
6.71448,24.25000,74.44000,30.25000
6.73952,24.25000,74.44000,30.25000
6.76452,24.25000,74.44000,30.25000
6.78905,24.25000,74.44000,30.25000
6.81371,24.25000,74.44000,30.25000
6.83969,24.25000,74.62000,30.25000
6.86461,24.25000,74.62000,30.25000
6.88913,24.25000,74.62000,30.25000
6.91433,24.25000,74.62000,30.25000
6.93938,24.25000,74.62000,30.25000
6.96440,24.25000,74.62000,30.25000
6.98901,24.25000,74.62000,30.25000
7.01446,24.25000,74.62000,30.25000
7.03945,24.25000,74.62000,30.25000
7.06388,24.25000,74.62000,30.19000
7.08910,24.25000,74.62000,30.19000
7.11505,24.25000,74.87000,30.19000
7.13965,24.25000,74.87000,30.19000
7.16507,24.25000,74.87000,30.19000
7.18962,24.25000,74.87000,30.19000
7.21510,24.25000,74.87000,30.19000
7.23966,24.25000,74.87000,30.19000
7.26481,24.25000,74.87000,30.19000
7.28999,24.25000,74.87000,30.19000
7.31481,24.25000,74.87000,30.19000
7.33959,24.25000,74.87000,30.19000
7.36454,24.25000,74.87000,30.12000
7.38861,24.25000,74.87000,30.12000
7.41417,24.25000,75.12000,30.12000
7.43982,24.25000,75.12000,30.12000
7.46520,24.25000,75.12000,30.12000
7.48914,24.25000,75.12000,30.12000
7.51455,24.25000,75.12000,30.12000
7.53910,24.25000,75.12000,30.12000
7.56483,24.25000,75.12000,30.12000
7.58959,24.25000,75.12000,30.12000
7.61467,24.25000,75.12000,30.12000
7.63993,24.25000,75.12000,30.12000
7.66495,24.25000,75.12000,30.06000
7.68962,24.25000,75.37000,30.06000
7.71399,24.25000,75.37000,30.06000
7.73939,24.25000,75.37000,30.06000
7.76439,24.25000,75.37000,30.06000
7.78957,24.25000,75.37000,30.06000
7.81465,24.25000,75.37000,30.06000
7.83965,24.25000,75.37000,30.06000
7.86472,24.25000,75.37000,30.06000
7.88969,24.25000,75.37000,30.06000
7.91487,24.25000,75.37000,30.06000
7.93997,24.25000,75.37000,30.00000
7.96444,24.25000,75.69000,30.00000
7.98994,24.25000,75.69000,30.00000
8.01494,24.25000,75.69000,30.00000
8.03920,24.25000,75.69000,30.00000
8.06446,24.25000,75.69000,30.00000
8.09005,24.25000,75.69000,30.00000
8.11503,24.25000,75.69000,30.00000
8.13961,24.25000,75.69000,30.00000
8.16518,24.25000,75.69000,30.00000
8.19011,24.25000,75.69000,30.00000
8.21473,24.25000,75.69000,30.00000
8.23965,24.25000,75.69000,29.94000
8.26550,24.25000,75.94000,29.94000
8.29016,24.25000,75.94000,29.94000
8.31552,24.25000,75.94000,29.94000
8.34017,24.25000,75.94000,29.94000
8.36654,24.25000,75.94000,29.94000
8.39000,24.25000,75.94000,29.94000
8.41515,24.25000,75.94000,29.94000
8.43989,24.25000,75.94000,29.94000
8.46479,24.25000,75.94000,29.94000
8.49017,24.25000,75.94000,29.94000
8.51558,24.25000,75.94000,29.94000
8.54052,24.25000,76.19000,29.81000
8.56533,24.25000,76.19000,29.81000
8.59062,24.25000,76.19000,29.81000
8.61518,24.25000,76.19000,29.81000
8.64001,24.25000,76.19000,29.81000
8.66565,24.25000,76.19000,29.81000
8.69018,24.25000,76.19000,29.81000
8.71466,24.25000,76.19000,29.81000
8.74023,24.25000,76.19000,29.81000
8.76567,24.25000,76.19000,29.81000
8.79039,24.25000,76.19000,29.81000
8.81570,24.25000,76.44000,29.81000
8.84022,24.25000,76.44000,29.75000
8.86529,24.25000,76.44000,29.75000
8.89039,24.25000,76.44000,29.75000
8.91642,24.25000,76.44000,29.75000
8.94012,24.25000,76.44000,29.75000
8.96575,24.25000,76.44000,29.75000
8.99057,24.25000,76.44000,29.75000
9.01537,24.25000,76.44000,29.75000
9.04039,24.25000,76.44000,29.75000
9.06487,24.25000,76.44000,29.75000
9.08969,24.25000,76.44000,29.75000
9.11472,24.25000,76.69000,29.75000
9.13972,24.25000,76.69000,29.69000
9.16485,24.25000,76.69000,29.69000
9.18985,24.25000,76.69000,29.69000
9.21515,24.25000,76.69000,29.69000
9.24031,24.25000,76.69000,29.69000
9.26585,24.25000,76.69000,29.69000
9.28921,24.25000,76.69000,29.69000
9.31582,24.25000,76.69000,29.69000
9.34015,24.25000,76.69000,29.69000
9.36586,24.25000,76.69000,29.69000
9.38934,24.25000,76.94000,29.69000
9.41585,24.25000,76.94000,29.69000
9.44044,24.25000,76.94000,29.62000
9.46578,24.25000,76.94000,29.62000
9.48965,24.25000,76.94000,29.62000
9.51568,24.25000,76.94000,29.62000
9.54069,24.25000,76.94000,29.62000
9.56476,24.25000,76.94000,29.62000
9.58981,24.25000,76.94000,29.62000
9.61535,24.25000,76.94000,29.62000
9.64013,24.25000,76.94000,29.62000
9.66511,24.25000,77.19000,29.62000
9.68983,24.25000,77.19000,29.62000
9.71561,24.25000,77.19000,29.56000
9.74003,24.25000,77.19000,29.56000
9.76502,24.25000,77.19000,29.56000
9.79065,24.25000,77.19000,29.56000
9.81572,24.25000,77.19000,29.56000
9.83997,24.25000,77.19000,29.56000
9.86568,24.25000,77.19000,29.56000
9.89064,24.25000,77.19000,29.56000
9.91577,24.25000,77.19000,29.56000
9.94101,24.25000,77.19000,29.56000
9.96504,24.25000,77.37000,29.56000
9.99104,24.25000,77.37000,29.56000
10.01533,24.25000,77.37000,29.50000
10.04107,24.25000,77.37000,29.50000
10.06577,24.25000,77.37000,29.50000
10.09071,24.25000,77.37000,29.50000
10.11579,24.25000,77.37000,29.50000
10.14066,24.25000,77.37000,29.50000
10.16576,24.25000,77.37000,29.50000
10.19059,24.25000,77.37000,29.50000
10.21594,24.25000,77.37000,29.50000
10.24085,24.25000,77.62000,29.50000
10.26585,24.25000,77.62000,29.50000
10.29096,24.25000,77.62000,29.50000
10.31547,24.25000,77.62000,29.44000
10.33984,24.25000,77.62000,29.44000
10.36514,24.25000,77.62000,29.44000
10.39014,24.25000,77.62000,29.44000
10.41595,24.25000,77.62000,29.44000
10.44033,24.25000,77.62000,29.44000
10.46539,24.25000,77.62000,29.44000
10.49067,24.25000,77.62000,29.44000
10.51598,24.25000,77.87000,29.44000
10.54085,24.25000,77.87000,29.44000
10.56566,24.25000,77.87000,29.44000
10.59085,24.25000,77.87000,29.44000
10.61498,24.25000,77.87000,29.37000
10.64087,24.25000,77.87000,29.37000
10.66599,24.25000,77.87000,29.37000
10.69121,24.25000,77.87000,29.37000
10.71595,24.25000,77.87000,29.37000
10.74097,24.25000,77.87000,29.37000
10.76587,24.25000,77.87000,29.37000
10.79034,24.25000,77.87000,29.37000
10.81594,24.25000,78.06000,29.37000
10.84082,24.25000,78.06000,29.37000
10.86605,24.25000,78.06000,29.37000
10.89128,24.25000,78.06000,29.37000
10.91617,24.25000,78.06000,29.37000
10.94102,24.25000,78.06000,29.37000
10.96534,24.25000,78.06000,29.37000
10.99058,24.25000,78.06000,29.37000
11.01563,24.25000,78.06000,29.37000
11.04093,24.25000,78.06000,29.37000
11.06590,24.25000,78.06000,29.37000
11.09107,24.25000,78.31000,29.37000
11.11593,24.25000,78.31000,29.37000
11.14107,24.25000,78.31000,29.37000
11.16565,24.25000,78.31000,29.37000
11.19116,24.25000,78.31000,29.31000
11.21541,24.25000,78.31000,29.31000
11.24122,24.25000,78.31000,29.31000
11.26577,24.25000,78.31000,29.31000
11.29041,24.25000,78.31000,29.31000
11.31549,24.25000,78.31000,29.31000
11.34047,24.25000,78.31000,29.31000
11.36557,24.25000,78.62000,29.31000
11.39119,24.25000,78.62000,29.31000
11.41590,24.25000,78.62000,29.31000
11.44099,24.25000,78.62000,29.31000
11.46563,24.25000,78.62000,29.31000
11.49115,24.25000,78.62000,29.25000
11.51600,24.25000,78.62000,29.25000
11.54048,24.25000,78.62000,29.25000
11.56548,24.25000,78.62000,29.25000
11.59048,24.25000,78.62000,29.25000
11.61598,24.25000,78.62000,29.25000
11.64176,24.25000,78.62000,29.25000
11.66574,24.25000,78.94000,29.25000
11.69085,24.25000,78.94000,29.25000
11.71557,24.25000,78.94000,29.25000
11.74065,24.25000,78.94000,29.25000
11.76605,24.25000,78.94000,29.25000
11.79131,24.25000,78.94000,29.19000
11.81568,24.25000,78.94000,29.19000
11.84107,24.25000,78.94000,29.19000
11.86606,24.25000,78.94000,29.19000
11.89061,24.25000,78.94000,29.19000
11.91570,24.25000,78.94000,29.19000
11.94088,24.25000,79.19000,29.19000
11.96606,24.25000,79.19000,29.19000
11.99154,24.25000,79.19000,29.19000
12.01620,24.25000,79.19000,29.19000
12.04151,24.25000,79.19000,29.19000
12.06601,24.25000,79.19000,29.19000
12.09164,24.25000,79.19000,29.12000
12.11645,24.25000,79.19000,29.12000
12.14145,24.25000,79.19000,29.12000
12.16645,24.25000,79.19000,29.12000
12.19160,24.25000,79.19000,29.12000
12.21604,24.25000,79.44000,29.12000
12.24161,24.25000,79.44000,29.12000
12.26595,24.25000,79.44000,29.12000
12.29157,24.25000,79.44000,29.12000
12.31599,24.25000,79.44000,29.12000
12.34155,24.25000,79.44000,29.12000
12.36658,24.25000,79.44000,29.06000
12.39162,24.25000,79.44000,29.06000
12.41691,24.25000,79.44000,29.06000
12.44163,24.25000,79.44000,29.06000
12.46696,24.25000,79.44000,29.06000
12.49166,24.25000,79.44000,29.06000
12.51654,24.25000,79.69000,29.06000
12.54121,24.25000,79.69000,29.06000
12.56688,24.25000,79.69000,29.06000
12.59175,24.25000,79.69000,29.06000
12.61698,24.25000,79.69000,29.06000
12.64168,24.25000,79.69000,29.06000
12.66676,24.25000,79.69000,29.00000
12.69112,24.25000,79.69000,29.00000
12.71670,24.25000,79.69000,29.00000
12.74166,24.25000,79.69000,29.00000
12.76664,24.25000,79.69000,29.00000
12.79164,24.25000,79.94000,29.00000
12.81694,24.25000,79.94000,29.00000
12.84206,24.25000,79.94000,29.00000
12.86687,24.25000,79.94000,29.00000
12.89120,24.25000,79.94000,29.00000
12.91693,24.25000,79.94000,29.00000
12.94178,24.25000,79.94000,29.00000
12.96683,24.25000,79.94000,28.94000
12.99199,24.25000,79.94000,28.94000
13.01687,24.25000,79.94000,28.94000
13.04169,24.25000,79.94000,28.94000
13.06721,24.25000,80.19000,28.94000
13.09153,24.25000,80.19000,28.94000
13.11685,24.25000,80.19000,28.94000
13.14196,24.25000,80.19000,28.94000
13.16691,24.25000,80.19000,28.94000
13.19192,24.25000,80.19000,28.94000
13.21702,24.25000,80.19000,28.94000
13.24185,24.25000,80.19000,28.94000
13.26694,24.25000,80.19000,28.94000
13.29239,24.25000,80.19000,28.94000
13.31667,24.25000,80.19000,28.94000
13.34137,24.25000,80.19000,28.94000
13.36690,24.25000,80.44000,28.94000
13.39167,24.25000,80.44000,28.94000
13.41704,24.25000,80.44000,28.94000
13.44160,24.25000,80.44000,28.94000
13.46694,24.25000,80.44000,28.94000
13.49228,24.25000,80.44000,28.94000
13.51787,24.25000,80.44000,28.94000
13.54151,24.25000,80.44000,28.87000
13.56673,24.25000,80.44000,28.87000
13.59211,24.25000,80.44000,28.87000
13.61714,24.25000,80.44000,28.87000
13.64216,24.25000,80.75000,28.87000
13.66705,24.25000,80.75000,28.87000
13.69219,24.25000,80.75000,28.87000
13.71681,24.25000,80.75000,28.87000
13.74255,24.25000,80.75000,28.87000
13.76687,24.25000,80.75000,28.87000
13.79162,24.25000,80.75000,28.87000
13.81726,24.25000,80.75000,28.87000
13.84146,24.25000,80.75000,28.87000
13.86692,24.25000,80.75000,28.87000
13.89201,24.25000,80.75000,28.87000
13.91717,24.25000,81.00000,28.87000
13.94147,24.25000,81.00000,28.87000
13.96719,24.25000,81.00000,28.87000
13.99166,24.25000,81.00000,28.87000
14.01717,24.25000,81.00000,28.87000
14.04223,24.25000,81.00000,28.87000
14.06723,24.25000,81.00000,28.87000
14.09177,24.25000,81.00000,28.87000
14.11695,24.25000,81.00000,28.87000
14.14225,24.25000,81.00000,28.87000
14.16732,24.25000,81.00000,28.87000
14.19248,24.25000,81.00000,28.87000
14.21695,24.25000,81.25000,28.87000
14.24218,24.25000,81.25000,28.87000
14.26719,24.25000,81.25000,28.87000
14.29164,24.25000,81.25000,28.87000
14.31713,24.25000,81.25000,28.87000
14.34173,24.25000,81.25000,28.87000
14.36735,24.25000,81.25000,28.87000
14.39279,24.25000,81.25000,28.87000
14.41736,24.25000,81.25000,28.87000
14.44266,24.25000,81.25000,28.87000
14.46673,24.25000,81.25000,28.87000
14.49263,24.25000,81.56000,28.87000
14.51735,24.25000,81.56000,28.87000
14.54162,24.25000,81.56000,28.87000
14.56758,24.25000,81.56000,28.87000
14.59261,24.25000,81.56000,28.87000
14.61743,24.25000,81.56000,28.87000
14.64190,24.25000,81.56000,28.87000
14.66711,24.25000,81.56000,28.87000
14.69251,24.25000,81.56000,28.87000
14.71733,24.25000,81.56000,28.87000
14.74270,24.25000,81.56000,28.87000
14.76748,24.25000,81.81000,28.87000
14.79202,24.25000,81.81000,28.87000
14.81757,24.25000,81.81000,28.87000
14.84256,24.25000,81.81000,28.87000
14.86752,24.25000,81.81000,28.87000
14.89251,24.25000,81.81000,28.87000
14.91749,24.25000,81.81000,28.87000
14.94274,24.25000,81.81000,28.87000
14.96673,24.25000,81.81000,28.87000
14.99237,24.25000,81.81000,28.87000
15.01715,24.25000,81.81000,28.87000
15.04260,24.25000,81.81000,28.87000
15.06760,24.25000,82.12000,28.87000
15.09261,24.25000,82.12000,28.87000
15.11764,24.25000,82.12000,28.87000
15.14309,24.25000,82.12000,28.87000
15.16768,24.25000,82.12000,28.87000
15.19269,24.25000,82.12000,28.87000
15.21819,24.25000,82.12000,28.87000
15.24308,24.25000,82.12000,28.87000
15.26779,24.25000,82.12000,28.87000
15.29277,24.25000,82.12000,28.87000
15.31757,24.25000,82.12000,28.87000
15.34319,24.25000,82.37000,28.87000
15.36774,24.25000,82.37000,28.87000
15.39215,24.25000,82.37000,28.87000
15.41774,24.25000,82.37000,28.87000
15.44305,24.25000,82.37000,28.87000
15.46758,24.25000,82.37000,28.87000
15.49261,24.25000,82.37000,28.87000
15.51783,24.25000,82.37000,28.87000
15.54254,24.25000,82.37000,28.87000
15.56827,24.25000,82.37000,28.87000
15.59298,24.25000,82.37000,28.87000
15.61797,24.25000,82.62000,28.87000
15.64257,24.25000,82.62000,28.87000
15.66825,24.25000,82.62000,28.87000
15.69293,24.25000,82.62000,28.87000
15.71731,24.25000,82.62000,28.87000
15.74293,24.25000,82.62000,28.87000
15.76832,24.25000,82.62000,28.87000
15.79335,24.25000,82.62000,28.87000
15.81835,24.25000,82.62000,28.87000
15.84255,24.25000,82.62000,28.87000
15.86749,24.25000,82.62000,28.87000
15.89333,24.25000,82.62000,28.87000
15.91827,24.25000,82.87000,28.87000
15.94233,24.25000,82.87000,28.87000
15.96760,24.25000,82.87000,28.87000
15.99297,24.25000,82.87000,28.87000
16.01811,24.25000,82.87000,28.87000
16.04235,24.25000,82.87000,28.87000
16.06800,24.25000,82.87000,28.87000
16.09268,24.25000,82.87000,28.87000
16.11761,24.25000,82.87000,28.87000
16.14236,24.25000,82.87000,28.87000
16.16736,24.25000,82.87000,28.87000
16.19236,24.25000,83.12000,28.87000
16.21771,24.25000,83.12000,28.87000
16.24313,24.25000,83.12000,28.87000
16.26817,24.25000,83.12000,28.87000
16.29282,24.25000,83.12000,28.87000
16.31863,24.25000,83.12000,28.87000
16.34313,24.25000,83.12000,28.87000
16.36809,24.25000,83.12000,28.87000
16.39333,24.25000,83.12000,28.87000
16.41847,24.25000,83.12000,28.87000
16.44350,24.25000,83.12000,28.87000
16.46779,24.25000,83.37000,28.87000
16.49346,24.25000,83.37000,28.87000
16.51825,24.25000,83.37000,28.87000
16.54252,24.25000,83.37000,28.87000
16.56821,24.25000,83.37000,28.87000
16.59256,24.25000,83.37000,28.87000
16.61846,24.25000,83.37000,28.87000
16.64318,24.25000,83.37000,28.87000
16.66815,24.25000,83.37000,28.87000
16.69275,24.25000,83.37000,28.87000
16.71840,24.25000,83.37000,28.87000
16.74345,24.25000,83.37000,28.87000
16.76828,24.25000,83.62000,28.87000
16.79310,24.25000,83.62000,28.81000
16.81827,24.25000,83.62000,28.81000
16.84288,24.25000,83.62000,28.81000
16.86831,24.25000,83.62000,28.81000
16.89362,24.25000,83.62000,28.81000
16.91835,24.25000,83.62000,28.81000
16.94348,24.25000,83.62000,28.81000
16.96778,24.25000,83.62000,28.81000
16.99320,24.25000,83.62000,28.81000
17.01836,24.25000,83.62000,28.81000
17.04295,24.25000,83.94000,28.81000
17.06822,24.25000,83.94000,28.81000
17.09271,24.25000,83.94000,28.81000
17.11840,24.25000,83.94000,28.81000
17.14352,24.25000,83.94000,28.81000
17.16856,24.25000,83.94000,28.81000
17.19387,24.25000,83.94000,28.81000
17.21846,24.25000,83.94000,28.81000
17.24302,24.25000,83.94000,28.81000
17.26802,24.25000,83.94000,28.81000
17.29364,24.25000,83.94000,28.81000
17.31815,24.25000,84.19000,28.81000
17.34343,24.25000,84.19000,28.81000
17.36842,24.25000,84.19000,28.81000
17.39364,24.25000,84.19000,28.81000
17.41816,24.25000,84.19000,28.81000
17.44314,24.25000,84.19000,28.81000
17.46814,24.25000,84.19000,28.81000
17.49345,24.25000,84.19000,28.81000
17.51852,24.25000,84.19000,28.81000
17.54402,24.25000,84.19000,28.81000
17.56964,24.25000,84.19000,28.81000
17.59468,24.25000,84.19000,28.81000
17.61942,24.25000,84.44000,28.81000
17.64480,24.25000,84.44000,28.81000
17.66955,24.25000,84.44000,28.81000
