Time,voltage,current,TH, Ttest, TM_1, TM_2, TM_3
6.09720,17.49500,0.96120,144.38000,102.94000,24.12000,58.13000,44.31000
6.30114,17.49600,0.96100,144.38000,102.87000,24.12000,58.13000,44.31000
6.50000,17.49600,0.96090,144.38000,102.87000,24.12000,58.13000,44.31000
6.70321,17.49600,0.96080,144.38000,102.87000,24.12000,58.13000,44.31000
6.89539,17.49600,0.96060,144.38000,102.87000,24.12000,58.13000,44.31000
7.10214,17.49600,0.96050,144.38000,102.87000,24.12000,58.13000,44.31000
7.29687,17.49600,0.96030,144.38000,102.87000,24.12000,58.13000,44.31000
7.49074,17.49600,0.96010,144.38000,102.87000,24.12000,58.13000,44.31000
7.68832,17.49600,0.96010,144.38000,102.87000,24.12000,58.13000,44.31000
7.89766,17.49600,0.95990,144.38000,102.87000,24.12000,58.13000,44.31000
8.10014,17.49600,0.95980,144.38000,102.81000,24.12000,58.13000,44.31000
8.30112,17.49700,0.95960,144.38000,102.81000,24.12000,58.13000,44.31000
8.49653,17.49700,0.95940,144.38000,102.81000,24.12000,58.13000,44.31000
8.69672,17.49700,0.95930,144.38000,102.81000,24.12000,58.13000,44.31000
8.89767,17.49700,0.95920,144.38000,102.81000,24.12000,58.13000,44.31000
9.08718,17.49700,0.95910,144.38000,102.81000,24.12000,58.13000,44.31000
9.29520,17.49700,0.95890,144.38000,102.81000,24.12000,58.13000,44.31000
9.49596,17.49700,0.95880,144.38000,102.75000,24.12000,58.13000,44.31000
9.68680,17.49700,0.95870,144.38000,102.69000,24.12000,58.13000,44.31000
9.88304,17.49700,0.95860,144.38000,102.69000,24.12000,58.13000,44.31000
10.08083,17.49800,0.95840,144.38000,102.69000,24.12000,58.13000,44.31000
10.27969,17.49800,0.95830,144.44000,102.69000,24.12000,58.13000,44.31000
10.48437,17.49800,0.95810,144.50000,102.69000,24.12000,58.13000,44.38000
10.68205,17.49800,0.95810,144.50000,102.69000,24.12000,58.13000,44.38000
10.88202,17.49800,0.95790,144.50000,102.69000,24.12000,58.13000,44.38000
11.08760,17.49800,0.95790,144.50000,102.69000,24.12000,58.13000,44.38000
11.28171,17.49800,0.95770,144.50000,102.69000,24.12000,58.13000,44.38000
11.48038,17.49800,0.95760,144.50000,102.69000,24.12000,58.13000,44.38000
11.68098,17.49900,0.95740,144.50000,102.69000,24.12000,58.13000,44.38000
11.88261,17.49900,0.95730,144.50000,102.69000,24.12000,58.13000,44.38000
12.08258,17.49900,0.95720,144.50000,102.69000,24.12000,58.13000,44.38000
12.27273,17.49900,0.95700,144.50000,102.69000,24.12000,58.13000,44.38000
12.48098,17.49900,0.95690,144.50000,102.69000,24.12000,58.13000,44.38000
12.68405,17.49900,0.95680,144.50000,102.69000,24.12000,58.13000,44.38000
12.88106,17.49900,0.95670,144.50000,102.69000,24.12000,58.13000,44.38000
13.07999,17.50000,0.95660,144.56000,102.69000,24.12000,58.13000,44.38000
13.27993,17.50000,0.95650,144.63000,102.69000,24.12000,58.13000,44.38000
13.48040,17.50000,0.95630,144.63000,102.69000,24.12000,58.13000,44.38000
13.66829,17.50000,0.95630,144.69000,102.69000,24.12000,58.13000,44.38000
13.88054,17.50000,0.95610,144.69000,102.69000,24.12000,58.13000,44.38000
14.07002,17.50000,0.95600,144.69000,102.69000,24.12000,58.13000,44.38000
14.26895,17.50000,0.95590,144.81000,102.69000,24.12000,58.13000,44.38000
14.47004,17.50000,0.95580,144.88000,102.69000,24.12000,58.13000,44.38000
14.66463,17.50100,0.95570,144.88000,102.69000,24.12000,58.13000,44.38000
14.86397,17.50100,0.95560,144.88000,102.69000,24.12000,58.13000,44.38000
15.06640,17.50100,0.95540,144.88000,102.69000,24.12000,58.13000,44.38000
15.26986,17.50100,0.95540,144.88000,102.69000,24.12000,58.13000,44.44000
15.47108,17.50100,0.95530,144.88000,102.69000,24.12000,58.13000,44.44000
15.67067,17.50100,0.95510,144.94000,102.69000,24.12000,58.13000,44.44000
15.87110,17.50100,0.95510,144.94000,102.69000,24.12000,58.13000,44.44000
16.06619,17.50100,0.95490,145.00000,102.69000,24.12000,58.13000,44.44000
16.26250,17.50200,0.95490,145.00000,102.69000,24.12000,58.13000,44.50000
16.46893,17.50200,0.95470,145.13000,102.69000,24.12000,58.13000,44.50000
16.66562,17.50200,0.95460,145.13000,102.62000,24.12000,58.13000,44.50000
16.85475,17.50200,0.95450,145.13000,102.62000,24.12000,58.13000,44.50000
17.05504,17.50200,0.95440,145.19000,102.62000,24.12000,58.13000,44.50000
17.26477,17.50200,0.95430,145.25000,102.62000,24.12000,58.13000,44.50000
17.45544,17.50200,0.95420,145.25000,102.62000,24.12000,58.13000,44.50000
17.65049,17.50200,0.95410,145.31000,102.62000,24.12000,58.13000,44.50000
17.85899,17.50300,0.95400,145.38000,102.62000,24.12000,58.13000,44.50000
18.05664,17.50300,0.95390,145.38000,102.62000,24.19000,58.13000,44.50000
18.25272,17.50300,0.95380,145.38000,102.62000,24.19000,58.13000,44.50000
18.45642,17.50300,0.95370,145.44000,102.62000,24.19000,58.13000,44.50000
18.65123,17.50300,0.95360,145.44000,102.62000,24.19000,58.13000,44.50000
18.85767,17.50300,0.95360,145.44000,102.62000,24.19000,58.13000,44.50000
19.06095,17.50300,0.95350,145.50000,102.62000,24.19000,58.13000,44.50000
19.24653,17.50300,0.95340,145.50000,102.62000,24.19000,58.13000,44.50000
19.45416,17.50300,0.95330,145.56000,102.62000,24.19000,58.13000,44.50000
19.65678,17.50400,0.95320,145.56000,102.62000,24.19000,58.13000,44.50000
19.84711,17.50400,0.95310,145.56000,102.62000,24.19000,58.13000,44.50000
20.04342,17.50400,0.95300,145.63000,102.62000,24.19000,58.13000,44.50000
20.24958,17.50400,0.95290,145.63000,102.62000,24.19000,58.13000,44.50000
20.45042,17.50400,0.95280,145.63000,102.62000,24.19000,58.19000,44.56000
20.64608,17.50400,0.95270,145.69000,102.62000,24.19000,58.19000,44.56000
20.84368,17.50400,0.95260,145.75000,102.62000,24.19000,58.19000,44.56000
21.04099,17.50400,0.95250,145.75000,102.62000,24.19000,58.19000,44.56000
21.25271,17.50400,0.95240,145.75000,102.62000,24.19000,58.19000,44.56000
21.43801,17.50400,0.95230,145.81000,102.62000,24.19000,58.19000,44.56000
21.64197,17.50500,0.95230,145.81000,102.62000,24.19000,58.19000,44.56000
21.83990,17.50500,0.95210,145.88000,102.62000,24.19000,58.19000,44.56000
22.04446,17.50500,0.95210,146.00000,102.62000,24.19000,58.19000,44.56000
22.24139,17.50500,0.95200,146.00000,102.62000,24.19000,58.19000,44.56000
22.43908,17.50500,0.95190,146.00000,102.62000,24.19000,58.19000,44.56000
22.63431,17.50500,0.95180,146.00000,102.62000,24.19000,58.19000,44.56000
22.84255,17.50500,0.95170,146.00000,102.62000,24.12000,58.19000,44.56000
23.04152,17.50500,0.95160,146.06000,102.62000,24.12000,58.19000,44.56000
23.23999,17.50500,0.95150,146.06000,102.62000,24.12000,58.25000,44.56000
23.44115,17.50600,0.95150,146.19000,102.62000,24.12000,58.25000,44.56000
23.63993,17.50600,0.95140,146.19000,102.62000,24.12000,58.25000,44.56000
23.84216,17.50600,0.95130,146.19000,102.62000,24.12000,58.31000,44.56000
24.04127,17.50600,0.95120,146.25000,102.62000,24.12000,58.31000,44.56000
24.22548,17.50600,0.95110,146.31000,102.62000,24.12000,58.31000,44.56000
24.43994,17.50600,0.95100,146.31000,102.62000,24.12000,58.31000,44.56000
24.62700,17.50600,0.95090,146.44000,102.62000,24.12000,58.31000,44.56000
24.83725,17.50600,0.95090,146.50000,102.62000,24.12000,58.31000,44.56000
25.02508,17.50700,0.95070,146.50000,102.62000,24.12000,58.31000,44.56000
25.23638,17.50700,0.95070,146.50000,102.62000,24.12000,58.31000,44.56000
25.43571,17.50700,0.95060,146.50000,102.62000,24.12000,58.31000,44.56000
25.62606,17.50700,0.95060,146.50000,102.62000,24.12000,58.31000,44.56000
25.83474,17.50700,0.95040,146.56000,102.62000,24.12000,58.31000,44.56000
26.03489,17.50700,0.95030,146.56000,102.62000,24.12000,58.31000,44.56000
26.22461,17.50700,0.95030,146.56000,102.62000,24.12000,58.31000,44.56000
26.41998,17.50700,0.95020,146.63000,102.62000,24.12000,58.31000,44.56000
26.62056,17.50700,0.95010,146.63000,102.62000,24.12000,58.31000,44.56000
26.81968,17.50800,0.95000,146.63000,102.62000,24.12000,58.31000,44.56000
27.02620,17.50800,0.95000,146.69000,102.62000,24.12000,58.31000,44.56000
27.22475,17.50800,0.94990,146.75000,102.62000,24.12000,58.31000,44.56000
27.41798,17.50800,0.94980,146.75000,102.62000,24.12000,58.31000,44.56000
27.62425,17.50800,0.94970,146.81000,102.62000,24.12000,58.31000,44.56000
27.82202,17.50800,0.94970,146.81000,102.62000,24.12000,58.31000,44.56000
28.01695,17.50800,0.94960,146.81000,102.62000,24.12000,58.31000,44.56000
28.22247,17.50800,0.94950,146.88000,102.62000,24.12000,58.31000,44.56000
28.41992,17.50800,0.94950,146.88000,102.62000,24.12000,58.31000,44.56000
28.62204,17.50800,0.94940,146.94000,102.62000,24.12000,58.31000,44.56000
28.82433,17.50800,0.94930,147.00000,102.62000,24.12000,58.31000,44.56000
29.02352,17.50900,0.94930,147.00000,102.62000,24.12000,58.31000,44.56000
29.22253,17.50900,0.94910,147.00000,102.62000,24.12000,58.31000,44.56000
29.41038,17.50900,0.94900,147.06000,102.62000,24.12000,58.31000,44.56000
29.60860,17.50900,0.94900,147.06000,102.62000,24.12000,58.31000,44.56000
29.80752,17.50900,0.94880,147.19000,102.62000,24.12000,58.31000,44.56000
30.01729,17.50900,0.94880,147.19000,102.62000,24.12000,58.31000,44.56000
30.20474,17.50900,0.94870,147.19000,102.62000,24.12000,58.31000,44.56000
30.40819,17.50900,0.94870,147.25000,102.62000,24.12000,58.31000,44.56000
30.60717,17.50900,0.94860,147.25000,102.62000,24.12000,58.31000,44.56000
30.80612,17.50900,0.94850,147.25000,102.62000,24.12000,58.38000,44.56000
31.00304,17.51000,0.94850,147.31000,102.62000,24.12000,58.38000,44.56000
31.20625,17.51000,0.94840,147.31000,102.62000,24.19000,58.38000,44.56000
31.40726,17.51000,0.94830,147.31000,102.69000,24.19000,58.38000,44.56000
31.60989,17.51000,0.94820,147.44000,102.69000,24.19000,58.38000,44.56000
31.80232,17.51000,0.94810,147.56000,102.69000,24.19000,58.38000,44.56000
32.00674,17.51000,0.94810,147.56000,102.69000,24.19000,58.38000,44.56000
32.20726,17.51000,0.94800,147.56000,102.69000,24.19000,58.38000,44.56000
32.40631,17.51000,0.94790,147.56000,102.69000,24.19000,58.38000,44.56000
32.60131,17.51000,0.94790,147.56000,102.69000,24.19000,58.38000,44.56000
32.80548,17.51000,0.94780,147.69000,102.69000,24.19000,58.38000,44.56000
33.00662,17.51100,0.94770,147.75000,102.69000,24.19000,58.38000,44.56000
33.20710,17.51100,0.94760,147.75000,102.69000,24.19000,58.38000,44.56000
33.39268,17.51100,0.94760,147.75000,102.69000,24.19000,58.38000,44.56000
33.60615,17.51100,0.94750,147.81000,102.69000,24.19000,58.38000,44.56000
33.79947,17.51100,0.94740,147.81000,102.69000,24.19000,58.38000,44.56000
33.99107,17.51100,0.94730,147.81000,102.69000,24.12000,58.38000,44.56000
34.19062,17.51100,0.94730,147.81000,102.69000,24.12000,58.38000,44.56000
34.39006,17.51100,0.94720,147.81000,102.69000,24.12000,58.38000,44.56000
34.59384,17.51100,0.94720,147.81000,102.69000,24.12000,58.38000,44.56000
34.78764,17.51100,0.94710,147.88000,102.69000,24.12000,58.38000,44.56000
34.98943,17.51100,0.94700,147.88000,102.69000,24.12000,58.38000,44.56000
35.18789,17.51100,0.94700,147.94000,102.69000,24.12000,58.38000,44.56000
35.39262,17.51200,0.94690,147.94000,102.69000,24.12000,58.38000,44.56000
35.59301,17.51200,0.94680,147.94000,102.69000,24.12000,58.38000,44.56000
35.79251,17.51200,0.94680,148.00000,102.69000,24.12000,58.38000,44.56000
35.98632,17.51200,0.94670,148.00000,102.75000,24.12000,58.38000,44.56000
36.19225,17.51200,0.94660,148.00000,102.75000,24.12000,58.38000,44.56000
36.39208,17.51200,0.94650,148.06000,102.75000,24.12000,58.38000,44.56000
36.59206,17.51200,0.94650,148.06000,102.75000,24.12000,58.38000,44.56000
36.79305,17.51200,0.94650,148.19000,102.75000,24.12000,58.38000,44.56000
36.98428,17.51200,0.94630,148.19000,102.75000,24.12000,58.38000,44.56000
37.19268,17.51200,0.94630,148.19000,102.75000,24.12000,58.38000,44.56000
37.38669,17.51200,0.94630,148.25000,102.75000,24.12000,58.38000,44.56000
37.58837,17.51300,0.94620,148.31000,102.75000,24.12000,58.38000,44.56000
37.78947,17.51300,0.94610,148.31000,102.75000,24.12000,58.38000,44.56000
37.97636,17.51300,0.94610,148.31000,102.75000,24.12000,58.38000,44.56000
38.17783,17.51300,0.94600,148.31000,102.81000,24.12000,58.44000,44.56000
38.37765,17.51300,0.94590,148.31000,102.81000,24.12000,58.44000,44.63000
38.57737,17.51300,0.94590,148.31000,102.81000,24.12000,58.44000,44.63000
38.77754,17.51300,0.94580,148.44000,102.81000,24.12000,58.44000,44.63000
38.97565,17.51300,0.94570,148.44000,102.81000,24.12000,58.44000,44.63000
39.17419,17.51300,0.94570,148.50000,102.81000,24.12000,58.44000,44.63000
39.37500,17.51300,0.94560,148.50000,102.81000,24.12000,58.44000,44.63000
39.57489,17.51300,0.94560,148.50000,102.81000,24.12000,58.44000,44.63000
39.77146,17.51300,0.94550,148.56000,102.81000,24.12000,58.44000,44.63000
39.97674,17.51300,0.94540,148.56000,102.81000,24.12000,58.44000,44.63000
40.17645,17.51400,0.94530,148.56000,102.81000,24.12000,58.44000,44.63000
40.37787,17.51300,0.94530,148.56000,102.81000,24.12000,58.44000,44.63000
40.56979,17.51400,0.94520,148.63000,102.81000,24.12000,58.44000,44.63000
40.77635,17.51400,0.94520,148.63000,102.81000,24.12000,58.44000,44.63000
40.97035,17.51400,0.94520,148.69000,102.87000,24.12000,58.44000,44.63000
41.17091,17.51400,0.94500,148.75000,102.87000,24.12000,58.44000,44.63000
41.37262,17.51400,0.94500,148.75000,102.87000,24.12000,58.44000,44.63000
41.57007,17.51400,0.94490,148.81000,102.87000,24.12000,58.44000,44.63000
41.76995,17.51400,0.94480,148.81000,102.87000,24.12000,58.44000,44.63000
41.97464,17.51400,0.94480,148.81000,102.87000,24.12000,58.50000,44.63000
42.17481,17.51400,0.94480,148.88000,102.87000,24.12000,58.50000,44.69000
42.37443,17.51400,0.94470,148.88000,102.87000,24.12000,58.50000,44.69000
42.56059,17.51400,0.94460,148.94000,102.87000,24.12000,58.50000,44.69000
42.77104,17.51500,0.94460,149.00000,102.87000,24.12000,58.50000,44.69000
42.97198,17.51500,0.94450,149.00000,102.87000,24.12000,58.50000,44.69000
43.15902,17.51500,0.94440,149.00000,102.94000,24.12000,58.50000,44.69000
43.35851,17.51500,0.94440,149.00000,102.94000,24.12000,58.50000,44.69000
43.55543,17.51500,0.94430,149.00000,102.94000,24.12000,58.50000,44.69000
43.76987,17.51500,0.94430,149.06000,102.94000,24.12000,58.50000,44.69000
43.95487,17.51500,0.94420,149.13000,102.94000,24.12000,58.50000,44.69000
44.16168,17.51500,0.94410,149.13000,102.94000,24.12000,58.50000,44.69000
44.35465,17.51500,0.94410,149.25000,102.94000,24.12000,58.50000,44.69000
44.55556,17.51500,0.94400,149.31000,102.94000,24.12000,58.50000,44.69000
44.76165,17.51500,0.94400,149.31000,102.94000,24.12000,58.50000,44.69000
44.95238,17.51500,0.94390,149.31000,102.94000,24.12000,58.50000,44.69000
45.15256,17.51500,0.94380,149.31000,103.00000,24.12000,58.50000,44.69000
45.34815,17.51600,0.94380,149.31000,103.00000,24.12000,58.50000,44.69000
45.55832,17.51600,0.94370,149.38000,103.00000,24.12000,58.50000,44.69000
45.75524,17.51600,0.94370,149.44000,103.00000,24.12000,58.50000,44.69000
45.94688,17.51600,0.94360,149.44000,103.00000,24.19000,58.50000,44.69000
46.15955,17.51600,0.94360,149.44000,103.00000,24.19000,58.50000,44.69000
46.34940,17.51600,0.94350,149.50000,103.00000,24.19000,58.50000,44.69000
46.54676,17.51600,0.94340,149.50000,103.00000,24.19000,58.50000,44.69000
46.75434,17.51600,0.94340,149.50000,103.06000,24.19000,58.50000,44.69000
46.94542,17.51600,0.94330,149.56000,103.06000,24.19000,58.50000,44.69000
47.14573,17.51600,0.94320,149.56000,103.06000,24.19000,58.50000,44.69000
47.34313,17.51600,0.94320,149.63000,103.06000,24.19000,58.50000,44.69000
47.54214,17.51600,0.94310,149.69000,103.06000,24.19000,58.50000,44.75000
47.74931,17.51600,0.94310,149.69000,103.06000,24.19000,58.50000,44.75000
47.94199,17.51600,0.94300,149.69000,103.06000,24.19000,58.50000,44.75000
48.13830,17.51600,0.94290,149.69000,103.12000,24.19000,58.50000,44.75000
48.33838,17.51700,0.94290,149.69000,103.12000,24.19000,58.50000,44.75000
48.54316,17.51600,0.94290,149.75000,103.12000,24.19000,58.50000,44.75000
48.74962,17.51700,0.94280,149.75000,103.12000,24.19000,58.50000,44.75000
48.93570,17.51700,0.94270,149.81000,103.12000,24.19000,58.50000,44.75000
49.13540,17.51700,0.94270,149.88000,103.12000,24.19000,58.50000,44.75000
49.33491,17.51700,0.94260,149.88000,103.12000,24.19000,58.50000,44.75000
49.53506,17.51700,0.94250,149.88000,103.12000,24.19000,58.56000,44.75000
49.73460,17.51700,0.94250,149.94000,103.12000,24.19000,58.56000,44.75000
49.93509,17.51700,0.94250,149.94000,103.12000,24.19000,58.56000,44.81000
50.13111,17.51700,0.94240,149.94000,103.12000,24.19000,58.56000,44.81000
50.34530,17.51700,0.94240,149.94000,103.12000,24.19000,58.56000,44.81000
50.53198,17.51700,0.94230,149.94000,103.12000,24.19000,58.56000,44.81000
50.73168,17.51700,0.94230,150.00000,103.12000,24.19000,58.56000,44.81000
50.92945,17.51700,0.94220,150.06000,103.12000,24.19000,58.56000,44.81000
51.12778,17.51700,0.94220,150.06000,103.12000,24.19000,58.56000,44.81000
51.32589,17.51700,0.94210,150.13000,103.12000,24.19000,58.56000,44.81000
51.52606,17.51800,0.94210,150.13000,103.12000,24.19000,58.56000,44.81000
51.72516,17.51800,0.94200,150.13000,103.12000,24.19000,58.56000,44.81000
51.92487,17.51800,0.94190,150.13000,103.12000,24.19000,58.56000,44.81000
52.12743,17.51800,0.94190,150.13000,103.12000,24.19000,58.56000,44.81000
52.33043,17.51800,0.94190,150.13000,103.12000,24.19000,58.56000,44.81000
52.53253,17.51800,0.94180,150.19000,103.12000,24.19000,58.56000,44.81000
52.72204,17.51800,0.94170,150.25000,103.12000,24.19000,58.56000,44.81000
52.93003,17.51800,0.94170,150.25000,103.12000,24.19000,58.56000,44.81000
53.12302,17.51800,0.94170,150.25000,103.12000,24.19000,58.56000,44.81000
53.32096,17.51800,0.94160,150.31000,103.12000,24.19000,58.56000,44.81000
53.52687,17.51800,0.94160,150.31000,103.12000,24.19000,58.56000,44.81000
53.72208,17.51800,0.94150,150.38000,103.12000,24.19000,58.56000,44.81000
53.92890,17.51800,0.94150,150.38000,103.12000,24.19000,58.56000,44.81000
54.12246,17.51800,0.94150,150.38000,103.12000,24.19000,58.56000,44.81000
54.32537,17.51800,0.94140,150.38000,103.19000,24.19000,58.56000,44.81000
54.52593,17.51800,0.94130,150.38000,103.19000,24.19000,58.56000,44.81000
54.72248,17.51900,0.94130,150.38000,103.19000,24.19000,58.56000,44.81000
54.92125,17.51900,0.94120,150.44000,103.19000,24.19000,58.63000,44.81000
55.12051,17.51900,0.94120,150.44000,103.19000,24.19000,58.63000,44.81000
55.32065,17.51900,0.94110,150.50000,103.19000,24.19000,58.63000,44.81000
55.52253,17.51900,0.94110,150.50000,103.19000,24.19000,58.63000,44.81000
55.72444,17.51900,0.94100,150.50000,103.19000,24.19000,58.63000,44.81000
55.91691,17.51900,0.94100,150.56000,103.19000,24.19000,58.63000,44.81000
56.10977,17.51900,0.94090,150.56000,103.19000,24.19000,58.63000,44.75000
56.30906,17.51900,0.94090,150.56000,103.19000,24.19000,58.63000,44.75000
56.52102,17.51900,0.94090,150.63000,103.19000,24.19000,58.63000,44.75000
56.70958,17.51900,0.94080,150.63000,103.19000,24.19000,58.63000,44.75000
56.91802,17.51900,0.94080,150.63000,103.19000,24.19000,58.63000,44.75000
57.10849,17.51900,0.94070,150.69000,103.19000,24.19000,58.63000,44.75000
57.30622,17.51900,0.94060,150.69000,103.19000,24.19000,58.63000,44.75000
57.50697,17.51900,0.94060,150.69000,103.19000,24.19000,58.63000,44.75000
57.70898,17.51900,0.94050,150.69000,103.19000,24.19000,58.63000,44.75000
57.90911,17.51900,0.94040,150.81000,103.19000,24.19000,58.63000,44.75000
58.11101,17.52000,0.94050,150.81000,103.19000,24.19000,58.63000,44.75000
58.30558,17.52000,0.94040,150.88000,103.19000,24.19000,58.63000,44.75000
58.50699,17.52000,0.94040,150.88000,103.19000,24.19000,58.63000,44.75000
58.70730,17.52000,0.94040,150.88000,103.19000,24.19000,58.63000,44.75000
58.90588,17.52000,0.94030,150.94000,103.19000,24.19000,58.63000,44.75000
59.10509,17.52000,0.94020,150.94000,103.25000,24.19000,58.63000,44.75000
59.30994,17.52000,0.94020,150.94000,103.25000,24.19000,58.63000,44.75000
59.50846,17.52000,0.94010,150.94000,103.25000,24.19000,58.63000,44.75000
59.70985,17.52000,0.94010,150.94000,103.25000,24.19000,58.63000,44.75000
59.89474,17.52000,0.94010,150.94000,103.25000,24.19000,58.63000,44.75000
60.10413,17.52000,0.94000,150.94000,103.25000,24.19000,58.63000,44.75000
60.30535,17.52000,0.93990,150.94000,103.25000,24.19000,58.63000,44.75000
60.50413,17.52000,0.93990,150.94000,103.25000,24.19000,58.63000,44.75000
60.70474,17.52000,0.93990,150.94000,103.25000,24.19000,58.63000,44.75000
60.90323,17.52000,0.93980,150.94000,103.31000,24.19000,58.69000,44.75000
61.08853,17.52000,0.93970,151.00000,103.31000,24.19000,58.69000,44.75000
61.29359,17.52000,0.93980,151.06000,103.31000,24.19000,58.69000,44.75000
61.50306,17.52000,0.93960,151.06000,103.31000,24.19000,58.69000,44.75000
61.69316,17.52100,0.93960,151.13000,103.31000,24.19000,58.69000,44.75000
61.89544,17.52100,0.93950,151.19000,103.31000,24.19000,58.69000,44.75000
62.09513,17.52100,0.93950,151.19000,103.31000,24.19000,58.69000,44.75000
62.29325,17.52100,0.93950,151.19000,103.31000,24.19000,58.69000,44.75000
62.48778,17.52100,0.93940,151.19000,103.31000,24.19000,58.69000,44.75000
62.68900,17.52100,0.93940,151.19000,103.31000,24.19000,58.69000,44.75000
62.88789,17.52100,0.93940,151.25000,103.31000,24.19000,58.69000,44.75000
63.08890,17.52100,0.93930,151.25000,103.31000,24.19000,58.69000,44.75000
63.29547,17.52100,0.93920,151.25000,103.31000,24.19000,58.69000,44.75000
63.48920,17.52100,0.93920,151.31000,103.31000,24.19000,58.69000,44.81000
63.68936,17.52100,0.93920,151.31000,103.31000,24.19000,58.69000,44.81000
63.88956,17.52100,0.93910,151.31000,103.31000,24.19000,58.69000,44.81000
64.08801,17.52100,0.93910,151.38000,103.31000,24.19000,58.69000,44.81000
64.27836,17.52100,0.93900,151.38000,103.31000,24.19000,58.69000,44.81000
64.47801,17.52100,0.93890,151.38000,103.31000,24.12000,58.69000,44.81000
64.67816,17.52100,0.93890,151.44000,103.31000,24.12000,58.69000,44.88000
64.87851,17.52200,0.93890,151.44000,103.31000,24.12000,58.69000,44.88000
65.07674,17.52100,0.93890,151.44000,103.31000,24.12000,58.69000,44.88000
65.27623,17.52200,0.93880,151.44000,103.31000,24.12000,58.69000,44.88000
65.47726,17.52200,0.93870,151.50000,103.31000,24.12000,58.69000,44.88000
65.67204,17.52200,0.93880,151.50000,103.37000,24.12000,58.69000,44.88000
65.87505,17.52200,0.93870,151.56000,103.37000,24.12000,58.69000,44.88000
66.07762,17.52200,0.93870,151.56000,103.37000,24.12000,58.69000,44.88000
66.27767,17.52200,0.93860,151.56000,103.37000,24.12000,58.69000,44.88000
66.47442,17.52200,0.93860,151.63000,103.37000,24.12000,58.69000,44.88000
66.67119,17.52200,0.93850,151.69000,103.37000,24.12000,58.69000,44.88000
66.87298,17.52200,0.93850,151.69000,103.44000,24.12000,58.69000,44.88000
67.07555,17.52200,0.93840,151.69000,103.44000,24.12000,58.69000,44.88000
67.27576,17.52200,0.93840,151.69000,103.44000,24.12000,58.69000,44.88000
67.47349,17.52200,0.93830,151.69000,103.44000,24.12000,58.69000,44.88000
67.67632,17.52200,0.93830,151.75000,103.44000,24.12000,58.69000,44.88000
67.86886,17.52200,0.93820,151.75000,103.44000,24.12000,58.69000,44.88000
68.07443,17.52200,0.93820,151.75000,103.50000,24.12000,58.69000,44.88000
68.27374,17.52200,0.93810,151.81000,103.50000,24.12000,58.69000,44.88000
68.47752,17.52200,0.93810,151.81000,103.50000,24.12000,58.69000,44.88000
68.66560,17.52200,0.93810,151.81000,103.50000,24.12000,58.69000,44.88000
68.86273,17.52200,0.93810,151.81000,103.50000,24.12000,58.69000,44.88000
69.07079,17.52300,0.93800,151.81000,103.50000,24.12000,58.69000,44.88000
69.27106,17.52300,0.93800,151.88000,103.50000,24.12000,58.69000,44.88000
