Time,voltage,current,TH, Ttest, TM_1, TM_2, TM_3
56.90732,17.36100,1.12550,76.56000,39.69000,24.19000,10.81000,13.44000
57.29593,17.36200,1.12470,76.75000,39.94000,24.19000,10.81000,13.44000
57.69443,17.36200,1.12380,77.25000,40.06000,24.19000,10.81000,13.44000
58.10333,17.36300,1.12290,77.44000,40.19000,24.19000,10.81000,13.44000
58.49273,17.36400,1.12210,77.69000,40.31000,24.19000,10.81000,13.44000
58.89097,17.36500,1.12120,78.12000,40.50000,24.19000,10.81000,13.44000
59.29154,17.36600,1.12040,78.37000,40.56000,24.19000,10.81000,13.44000
59.68901,17.36700,1.11960,78.62000,40.69000,24.19000,10.81000,13.44000
60.08795,17.36700,1.11870,78.87000,40.81000,24.19000,10.81000,13.44000
60.49434,17.36800,1.11790,79.37000,41.06000,24.19000,10.81000,13.44000
60.89000,17.36900,1.11700,79.62000,41.19000,24.19000,10.81000,13.44000
61.28695,17.37000,1.11620,79.87000,41.31000,24.19000,10.81000,13.44000
61.67760,17.37100,1.11540,80.31000,41.44000,24.19000,10.81000,13.44000
62.08901,17.37200,1.11460,80.50000,41.63000,24.19000,10.88000,13.44000
62.47407,17.37200,1.11380,80.75000,41.75000,24.19000,10.88000,13.44000
62.87207,17.37300,1.11300,81.25000,41.88000,24.19000,10.88000,13.44000
63.27678,17.37400,1.11220,81.50000,42.00000,24.19000,10.88000,13.44000
63.67794,17.37500,1.11140,81.75000,42.25000,24.19000,10.94000,13.50000
64.07867,17.37500,1.11070,82.19000,42.25000,24.19000,10.94000,13.50000
64.47439,17.37600,1.10980,82.44000,42.31000,24.19000,11.00000,13.50000
64.87343,17.37700,1.10900,82.62000,42.44000,24.19000,11.00000,13.50000
65.27637,17.37800,1.10830,82.81000,42.69000,24.19000,11.00000,13.50000
65.66266,17.37800,1.10760,83.31000,42.81000,24.19000,11.06000,13.56000
66.07315,17.37900,1.10680,83.56000,42.94000,24.25000,11.06000,13.56000
66.47148,17.38000,1.10600,83.75000,43.00000,24.25000,11.06000,13.56000
66.85676,17.38100,1.10530,84.19000,43.25000,24.25000,11.06000,13.56000
67.25814,17.38100,1.10460,84.44000,43.38000,24.25000,11.06000,13.56000
67.65582,17.38200,1.10390,84.69000,43.50000,24.25000,11.06000,13.56000
68.05906,17.38300,1.10310,85.19000,43.63000,24.25000,11.06000,13.56000
68.45521,17.38400,1.10240,85.44000,43.81000,24.25000,11.06000,13.56000
68.85698,17.38400,1.10160,85.69000,43.94000,24.25000,11.13000,13.56000
69.25670,17.38500,1.10090,86.12000,44.06000,24.25000,11.13000,13.56000
69.66051,17.38600,1.10020,86.37000,44.19000,24.25000,11.13000,13.56000
70.05648,17.38600,1.09950,86.56000,44.31000,24.25000,11.13000,13.56000
70.44419,17.38700,1.09880,86.81000,44.44000,24.25000,11.13000,13.56000
70.85516,17.38800,1.09810,87.25000,44.56000,24.25000,11.13000,13.56000
71.24008,17.38800,1.09740,87.37000,44.69000,24.25000,11.13000,13.56000
71.65362,17.38900,1.09670,87.62000,44.88000,24.25000,11.13000,13.56000
72.04454,17.39000,1.09600,87.94000,45.00000,24.25000,11.19000,13.56000
72.43694,17.39000,1.09530,88.19000,45.13000,24.31000,11.19000,13.56000
72.84473,17.39100,1.09460,88.37000,45.25000,24.31000,11.19000,13.56000
73.24052,17.39200,1.09390,88.81000,45.44000,24.31000,11.19000,13.56000
73.64000,17.39300,1.09320,89.00000,45.56000,24.31000,11.25000,13.56000
74.03814,17.39300,1.09260,89.19000,45.69000,24.31000,11.25000,13.56000
74.43956,17.39400,1.09190,89.37000,45.81000,24.31000,11.25000,13.56000
74.84010,17.39400,1.09130,89.81000,45.94000,24.31000,11.25000,13.56000
75.23950,17.39500,1.09050,90.00000,46.06000,24.31000,11.25000,13.63000
75.62387,17.39600,1.08990,90.19000,46.19000,24.31000,11.25000,13.63000
76.02324,17.39600,1.08930,90.62000,46.31000,24.31000,11.25000,13.63000
76.42804,17.39700,1.08860,90.81000,46.56000,24.31000,11.25000,13.63000
76.82676,17.39800,1.08800,91.00000,46.69000,24.31000,11.25000,13.63000
77.22502,17.39800,1.08730,91.37000,46.75000,24.25000,11.25000,13.63000
77.62032,17.39900,1.08670,91.56000,46.81000,24.25000,11.25000,13.63000
78.02322,17.39900,1.08600,91.75000,47.06000,24.25000,11.25000,13.63000
78.42795,17.40000,1.08540,92.12000,47.19000,24.25000,11.25000,13.63000
78.81315,17.40100,1.08480,92.25000,47.31000,24.25000,11.31000,13.63000
79.22573,17.40100,1.08420,92.44000,47.38000,24.25000,11.31000,13.63000
79.60880,17.40200,1.08360,92.56000,47.56000,24.25000,11.31000,13.63000
80.02026,17.40300,1.08290,92.94000,47.63000,24.25000,11.31000,13.63000
80.41855,17.40300,1.08230,93.12000,47.75000,24.25000,11.31000,13.63000
80.81295,17.40400,1.08170,93.25000,47.88000,24.25000,11.31000,13.63000
81.20730,17.40500,1.08110,93.69000,48.13000,24.25000,11.31000,13.63000
81.60908,17.40500,1.08050,93.81000,48.19000,24.25000,11.31000,13.63000
82.01240,17.40600,1.07990,94.00000,48.31000,24.25000,11.31000,13.63000
82.40784,17.40600,1.07930,94.31000,48.44000,24.25000,11.31000,13.63000
82.80907,17.40700,1.07870,94.50000,48.63000,24.25000,11.38000,13.63000
83.19393,17.40700,1.07810,94.69000,48.75000,24.25000,11.38000,13.63000
83.60615,17.40800,1.07750,95.06000,48.88000,24.25000,11.38000,13.63000
84.00464,17.40800,1.07690,95.19000,48.94000,24.25000,11.38000,13.63000
84.39197,17.40900,1.07630,95.37000,49.13000,24.25000,11.44000,13.63000
84.79140,17.41000,1.07580,95.56000,49.19000,24.25000,11.44000,13.63000
85.19347,17.41000,1.07530,95.94000,49.31000,24.25000,11.44000,13.63000
85.58908,17.41100,1.07460,96.06000,49.44000,24.25000,11.44000,13.63000
85.98999,17.41100,1.07400,96.19000,49.63000,24.25000,11.44000,13.63000
86.39543,17.41200,1.07350,96.44000,49.75000,24.25000,11.44000,13.63000
86.79517,17.41200,1.07290,96.56000,49.81000,24.25000,11.50000,13.63000
87.19492,17.41300,1.07240,96.75000,50.00000,24.25000,11.56000,13.63000
87.57875,17.41300,1.07180,97.06000,50.13000,24.25000,11.56000,13.63000
87.98834,17.41400,1.07120,97.25000,50.19000,24.25000,11.56000,13.63000
88.37935,17.41500,1.07070,97.37000,50.31000,24.25000,11.56000,13.63000
88.77736,17.41500,1.07020,97.50000,50.44000,24.25000,11.63000,13.63000
89.17824,17.41500,1.06960,97.87000,50.63000,24.25000,11.63000,13.63000
89.57694,17.41600,1.06910,98.06000,50.69000,24.25000,11.63000,13.63000
89.97876,17.41700,1.06850,98.25000,50.75000,24.25000,11.63000,13.63000
90.37902,17.41700,1.06810,98.56000,50.88000,24.25000,11.63000,13.69000
90.77390,17.41800,1.06750,98.75000,51.06000,24.25000,11.63000,13.69000
91.17693,17.41800,1.06700,98.87000,51.19000,24.25000,11.63000,13.69000
91.57174,17.41900,1.06650,99.12000,51.25000,24.25000,11.63000,13.69000
91.96433,17.41900,1.06600,99.25000,51.38000,24.25000,11.63000,13.69000
92.36018,17.42000,1.06540,99.37000,51.56000,24.25000,11.63000,13.69000
92.76751,17.42000,1.06490,99.62000,51.63000,24.25000,11.63000,13.69000
93.16551,17.42000,1.06430,99.81000,51.75000,24.25000,11.69000,13.69000
93.56744,17.42100,1.06390,99.94000,51.81000,24.25000,11.75000,13.69000
93.95579,17.42200,1.06350,100.06000,52.06000,24.25000,11.75000,13.63000
94.36564,17.42200,1.06290,100.37000,52.19000,24.25000,11.75000,13.63000
94.75551,17.42200,1.06240,100.50000,52.25000,24.25000,11.75000,13.63000
95.15593,17.42300,1.06180,100.62000,52.38000,24.25000,11.75000,13.63000
95.55437,17.42300,1.06140,100.94000,52.50000,24.25000,11.81000,13.63000
95.95105,17.42400,1.06090,101.06000,52.63000,24.25000,11.81000,13.63000
96.35197,17.42400,1.06040,101.19000,52.75000,24.25000,11.81000,13.63000
96.75040,17.42500,1.05990,101.50000,52.81000,24.25000,11.81000,13.63000
97.14246,17.42500,1.05940,101.56000,53.00000,24.25000,11.81000,13.63000
97.54123,17.42600,1.05900,101.69000,53.13000,24.25000,11.81000,13.63000
97.94625,17.42600,1.05850,102.00000,53.19000,24.25000,11.81000,13.63000
98.33891,17.42600,1.05800,102.12000,53.31000,24.25000,11.81000,13.63000
98.73689,17.42700,1.05750,102.25000,53.44000,24.25000,11.81000,13.63000
99.14128,17.42700,1.05710,102.37000,53.50000,24.25000,11.81000,13.63000
99.53683,17.42800,1.05650,102.69000,53.56000,24.25000,11.81000,13.63000
99.93999,17.42800,1.05610,102.81000,53.69000,24.25000,11.81000,13.63000
100.32944,17.42900,1.05570,102.94000,53.88000,24.25000,11.88000,13.63000
100.72846,17.42900,1.05520,103.19000,53.94000,24.25000,11.88000,13.63000
101.13132,17.42900,1.05470,103.31000,54.06000,24.25000,11.88000,13.63000
101.52661,17.43000,1.05430,103.44000,54.19000,24.25000,11.94000,13.63000
101.92775,17.43000,1.05380,103.69000,54.38000,24.31000,11.94000,13.63000
102.32880,17.43100,1.05340,103.81000,54.50000,24.31000,11.94000,13.63000
102.73358,17.43100,1.05290,104.00000,54.56000,24.31000,11.94000,13.63000
103.12911,17.43100,1.05250,104.25000,54.75000,24.31000,11.94000,13.63000
103.52022,17.43200,1.05200,104.37000,54.81000,24.31000,11.94000,13.63000
103.93026,17.43200,1.05150,104.50000,54.94000,24.31000,11.94000,13.63000
104.31681,17.43300,1.05110,104.75000,55.00000,24.25000,11.94000,13.63000
104.71843,17.43300,1.05070,104.87000,55.19000,24.25000,12.00000,13.63000
105.11540,17.43300,1.05030,105.06000,55.25000,24.25000,12.00000,13.63000
105.52129,17.43400,1.04980,105.19000,55.31000,24.25000,12.06000,13.69000
105.92087,17.43400,1.04930,105.37000,55.44000,24.25000,12.06000,13.69000
106.31964,17.43500,1.04890,105.50000,55.63000,24.25000,12.06000,13.69000
106.72087,17.43500,1.04850,105.62000,55.69000,24.25000,12.06000,13.69000
107.10540,17.43500,1.04810,105.87000,55.81000,24.25000,12.06000,13.69000
107.50518,17.43600,1.04760,106.00000,55.88000,24.25000,12.06000,13.69000
107.91369,17.43600,1.04730,106.12000,56.06000,24.25000,12.13000,13.69000
108.30258,17.43600,1.04680,106.31000,56.13000,24.25000,12.13000,13.69000
108.70407,17.43700,1.04640,106.50000,56.13000,24.25000,12.13000,13.69000
109.10484,17.43700,1.04600,106.62000,56.25000,24.25000,12.13000,13.69000
109.50091,17.43800,1.04550,106.75000,56.44000,24.25000,12.13000,13.69000
109.90024,17.43800,1.04520,106.94000,56.56000,24.25000,12.13000,13.69000
110.29906,17.43800,1.04470,107.06000,56.69000,24.25000,12.13000,13.69000
110.70257,17.43900,1.04430,107.19000,56.75000,24.25000,12.13000,13.69000
111.10129,17.43900,1.04410,107.31000,56.81000,24.25000,12.19000,13.69000
111.29782,17.43900,1.04390,107.44000,56.88000,24.25000,12.19000,13.69000
111.50042,17.44000,1.04360,107.44000,56.88000,24.25000,12.19000,13.69000
111.70080,17.44000,1.04350,107.56000,56.94000,24.25000,12.19000,13.69000
111.89900,17.44000,1.04330,107.69000,56.94000,24.25000,12.19000,13.69000
112.09957,17.44000,1.04310,107.69000,57.00000,24.25000,12.19000,13.69000
112.28796,17.44000,1.04290,107.81000,57.13000,24.25000,12.25000,13.69000
112.48443,17.44000,1.04270,107.94000,57.13000,24.25000,12.25000,13.69000
112.69810,17.44100,1.04250,107.94000,57.19000,24.25000,12.25000,13.69000
112.88345,17.44100,1.04230,108.06000,57.31000,24.25000,12.25000,13.69000
113.08766,17.44100,1.04210,108.19000,57.31000,24.25000,12.25000,13.69000
113.28388,17.44100,1.04180,108.19000,57.38000,24.25000,12.25000,13.69000
113.48164,17.44100,1.04170,108.25000,57.38000,24.25000,12.25000,13.69000
113.68686,17.44100,1.04150,108.37000,57.44000,24.25000,12.25000,13.69000
113.88802,17.44200,1.04130,108.37000,57.56000,24.25000,12.25000,13.69000
114.08675,17.44200,1.04110,108.50000,57.56000,24.25000,12.25000,13.69000
114.28726,17.44200,1.04100,108.62000,57.63000,24.25000,12.25000,13.69000
114.48832,17.44200,1.04070,108.62000,57.63000,24.25000,12.25000,13.69000
114.68344,17.44200,1.04050,108.69000,57.63000,24.25000,12.25000,13.69000
114.88693,17.44200,1.04030,108.81000,57.75000,24.25000,12.25000,13.69000
115.08583,17.44300,1.04010,108.81000,57.75000,24.25000,12.25000,13.69000
115.28621,17.44300,1.04000,108.94000,57.88000,24.25000,12.25000,13.69000
115.47329,17.44300,1.03970,109.06000,57.94000,24.25000,12.25000,13.69000
115.68210,17.44300,1.03960,109.06000,57.94000,24.25000,12.25000,13.69000
115.88199,17.44300,1.03930,109.19000,58.06000,24.25000,12.25000,13.69000
116.07190,17.44400,1.03910,109.19000,58.06000,24.25000,12.25000,13.75000
116.27036,17.44400,1.03900,109.31000,58.19000,24.25000,12.25000,13.75000
116.47226,17.44400,1.03880,109.44000,58.25000,24.25000,12.25000,13.75000
116.68278,17.44400,1.03860,109.44000,58.25000,24.25000,12.25000,13.75000
116.88055,17.44400,1.03840,109.56000,58.38000,24.25000,12.25000,13.75000
117.07299,17.44400,1.03820,109.69000,58.44000,24.25000,12.25000,13.75000
117.26903,17.44500,1.03800,109.69000,58.44000,24.25000,12.25000,13.75000
117.46509,17.44500,1.03780,109.81000,58.50000,24.25000,12.25000,13.75000
117.66792,17.44500,1.03770,109.87000,58.50000,24.25000,12.25000,13.75000
117.87000,17.44500,1.03750,109.87000,58.56000,24.25000,12.25000,13.75000
118.06662,17.44500,1.03730,110.00000,58.69000,24.25000,12.25000,13.75000
118.26899,17.44500,1.03710,110.06000,58.69000,24.25000,12.25000,13.75000
118.47078,17.44600,1.03690,110.06000,58.75000,24.25000,12.25000,13.75000
118.67113,17.44600,1.03680,110.12000,58.81000,24.25000,12.25000,13.75000
118.87178,17.44600,1.03660,110.25000,58.81000,24.25000,12.38000,13.75000
119.07133,17.44600,1.03640,110.25000,58.88000,24.25000,12.38000,13.75000
119.27140,17.44600,1.03620,110.37000,58.88000,24.25000,12.38000,13.75000
119.47093,17.44600,1.03600,110.44000,58.94000,24.25000,12.38000,13.75000
119.66565,17.44600,1.03580,110.44000,59.00000,24.25000,12.38000,13.75000
119.86662,17.44700,1.03560,110.50000,59.00000,24.25000,12.38000,13.75000
120.06634,17.44700,1.03550,110.62000,59.13000,24.25000,12.38000,13.75000
120.27003,17.44700,1.03530,110.62000,59.19000,24.25000,12.44000,13.75000
120.45405,17.44700,1.03510,110.75000,59.19000,24.25000,12.50000,13.75000
120.65329,17.44700,1.03490,110.87000,59.31000,24.25000,12.50000,13.75000
120.86490,17.44700,1.03480,110.87000,59.31000,24.25000,12.50000,13.75000
121.05446,17.44700,1.03450,110.94000,59.31000,24.25000,12.50000,13.75000
121.26501,17.44800,1.03440,111.06000,59.44000,24.25000,12.50000,13.75000
121.45353,17.44800,1.03420,111.06000,59.44000,24.25000,12.56000,13.75000
121.65243,17.44800,1.03400,111.19000,59.50000,24.25000,12.56000,13.75000
121.86238,17.44800,1.03380,111.31000,59.56000,24.25000,12.56000,13.75000
122.05101,17.44800,1.03360,111.31000,59.56000,24.25000,12.63000,13.75000
122.24914,17.44800,1.03350,111.44000,59.69000,24.25000,12.63000,13.75000
122.45052,17.44900,1.03330,111.44000,59.69000,24.25000,12.63000,13.75000
122.65422,17.44900,1.03310,111.56000,59.81000,24.25000,12.63000,13.75000
122.85055,17.44900,1.03300,111.62000,59.88000,24.25000,12.63000,13.75000
123.04904,17.44900,1.03280,111.62000,59.88000,24.25000,12.63000,13.75000
123.25001,17.44900,1.03260,111.75000,59.94000,24.25000,12.63000,13.75000
123.44910,17.44900,1.03240,111.87000,60.00000,24.25000,12.63000,13.75000
123.64999,17.44900,1.03230,111.87000,60.00000,24.25000,12.63000,13.75000
123.85035,17.45000,1.03210,112.00000,60.06000,24.25000,12.63000,13.75000
124.05042,17.45000,1.03190,112.06000,60.06000,24.25000,12.63000,13.75000
124.25213,17.45000,1.03180,112.06000,60.13000,24.25000,12.63000,13.75000
124.45268,17.45000,1.03160,112.19000,60.19000,24.25000,12.63000,13.75000
124.63779,17.45000,1.03140,112.31000,60.19000,24.25000,12.63000,13.75000
