Time,voltage,current,TH,Ttest,TM_1,TM_2,TM_3,FlipEvent
387.62203,29.90400,1.07950,319.06000,23.62000,228.81000,23.31000,22.75000,0
388.00956,29.90400,1.07950,319.06000,23.62000,228.94000,23.31000,22.75000,0
388.41237,29.90400,1.07950,319.06000,23.62000,228.94000,23.31000,22.75000,0
388.81512,29.90400,1.07950,319.06000,23.62000,228.94000,23.31000,22.75000,0
389.20379,29.90400,1.07940,319.06000,23.62000,228.94000,23.31000,22.75000,0
389.60793,29.90400,1.07940,319.13000,23.62000,229.06000,23.31000,22.75000,0
390.01203,29.90400,1.07940,319.13000,23.62000,229.06000,23.31000,22.75000,0
390.40060,29.90400,1.07940,319.13000,23.62000,229.06000,23.31000,22.75000,0
390.80382,29.90400,1.07930,319.13000,23.62000,229.06000,23.31000,22.75000,0
391.19275,29.90400,1.07930,319.13000,23.62000,229.06000,23.31000,22.75000,0
391.59703,29.90400,1.07930,319.13000,23.62000,229.06000,23.31000,22.75000,0
391.99761,29.90400,1.07930,319.13000,23.62000,229.06000,23.31000,22.75000,0
392.40179,29.90400,1.07920,319.13000,23.62000,229.00000,23.31000,22.75000,0
392.78944,29.90400,1.07920,319.13000,23.62000,229.00000,23.31000,22.75000,0
393.19074,29.90400,1.07920,319.13000,23.62000,229.00000,23.31000,22.75000,0
393.59132,29.90400,1.07920,319.13000,23.62000,229.00000,23.31000,22.75000,0
393.99332,29.90400,1.07910,319.13000,23.62000,229.00000,23.31000,22.75000,0
394.38207,29.90400,1.07910,319.13000,23.62000,229.00000,23.31000,22.75000,0
394.78581,29.90400,1.07910,319.13000,23.62000,229.00000,23.31000,22.75000,0
395.18889,29.90400,1.07910,319.13000,23.62000,229.06000,23.31000,22.75000,0
395.59277,29.90400,1.07900,319.19000,23.62000,229.19000,23.31000,22.75000,0
395.99431,29.90400,1.07900,319.19000,23.62000,229.19000,23.31000,22.75000,0
396.38454,29.90500,1.07900,319.19000,23.62000,229.19000,23.31000,22.75000,0
396.78393,29.90500,1.07900,319.19000,23.62000,229.25000,23.31000,22.75000,0
397.18316,29.90500,1.07890,319.25000,23.62000,229.31000,23.31000,22.75000,0
397.56969,29.90500,1.07890,319.25000,23.62000,229.31000,23.31000,22.75000,0
397.97439,29.90500,1.07890,319.25000,23.62000,229.31000,23.31000,22.75000,0
398.37277,29.90500,1.07890,319.25000,23.62000,229.31000,23.31000,22.75000,0
398.77755,29.90500,1.07880,319.25000,23.62000,229.31000,23.31000,22.75000,0
399.16808,29.90500,1.07880,319.25000,23.62000,229.31000,23.31000,22.75000,0
