Time,voltage,current,TH,Ttest,TM_1,TM_2,TM_3,FlipEvent
27.15523,29.76600,1.11690,303.69000,23.44000,196.19000,23.00000,22.69000,0
27.55991,29.76600,1.11660,303.75000,23.44000,196.25000,23.00000,22.69000,0
27.95211,29.76600,1.11640,303.94000,23.44000,196.31000,23.00000,22.69000,0
28.35827,29.76600,1.11610,304.00000,23.44000,196.63000,23.00000,22.69000,0
28.74663,29.76600,1.11590,304.06000,23.44000,196.75000,23.00000,22.69000,0
29.15237,29.76600,1.11560,304.13000,23.44000,196.81000,23.00000,22.69000,0
29.54292,29.76500,1.11540,304.31000,23.44000,196.88000,23.00000,22.69000,0
29.94590,29.76500,1.11510,304.38000,23.44000,197.00000,23.00000,22.69000,0
30.33773,29.76500,1.11490,304.38000,23.44000,197.13000,23.00000,22.69000,0
30.74320,29.76500,1.11460,304.50000,23.44000,197.13000,23.00000,22.69000,0
31.14574,29.76500,1.11440,304.56000,23.44000,197.13000,23.00000,22.69000,0
31.53208,29.76400,1.11410,304.69000,23.44000,197.13000,23.00000,22.69000,0
31.93315,29.76400,1.11390,304.81000,23.44000,197.19000,23.00000,22.69000,0
32.33351,29.76300,1.11360,304.94000,23.44000,197.25000,23.00000,22.69000,0
32.73423,29.76300,1.11340,305.00000,23.44000,197.38000,23.00000,22.69000,0
33.13754,29.76300,1.11310,305.06000,23.44000,197.56000,23.00000,22.69000,0
33.52245,29.76200,1.11290,305.19000,23.44000,197.69000,23.00000,22.69000,0
33.92835,29.76100,1.11260,305.25000,23.44000,197.81000,23.00000,22.69000,0
34.31727,29.76100,1.11240,305.31000,23.44000,197.94000,23.00000,22.69000,0
34.72054,29.76000,1.11210,305.50000,23.44000,198.06000,23.00000,22.69000,0
35.12357,29.75900,1.11180,305.56000,23.44000,198.13000,23.00000,22.69000,0
35.51280,29.75700,1.11160,305.63000,23.44000,198.13000,23.00000,22.69000,0
35.91810,29.75500,1.11130,305.75000,23.44000,198.19000,23.00000,22.69000,0
36.32051,29.75300,1.11100,305.81000,23.44000,198.25000,23.00000,22.69000,0
36.71083,29.75100,1.11070,305.88000,23.44000,198.31000,23.00000,22.69000,0
37.11456,29.74700,1.11020,306.06000,23.44000,198.31000,23.00000,22.69000,0
37.50349,29.73800,1.10960,306.13000,23.44000,198.31000,23.00000,22.69000,0
37.90409,29.71800,1.10780,306.19000,23.44000,198.44000,23.00000,22.69000,0
38.30495,29.66900,1.10740,306.25000,23.44000,198.44000,23.00000,22.69000,0
38.69489,29.69000,1.10750,306.31000,23.44000,198.56000,23.00000,22.69000,0
39.09844,29.70000,1.10750,306.44000,23.44000,198.63000,23.00000,22.69000,0
39.50200,29.69500,1.10700,306.56000,23.44000,198.69000,23.00000,22.69000,0
39.89428,29.69400,1.10700,306.75000,23.44000,198.75000,23.00000,22.69000,0
40.29753,29.69800,1.10700,306.81000,23.44000,198.81000,23.00000,22.69000,0
40.68694,29.70200,1.10690,306.88000,23.44000,199.00000,23.00000,22.69000,0
41.09312,29.70500,1.10680,307.00000,23.44000,199.00000,23.00000,22.69000,0
41.48519,29.70700,1.10670,307.13000,23.44000,199.06000,23.00000,22.69000,0
41.88847,29.71000,1.10650,307.19000,23.44000,199.06000,23.00000,22.69000,0
42.29061,29.71200,1.10650,307.25000,23.44000,199.06000,23.00000,22.69000,0
42.68042,29.71300,1.10630,307.38000,23.44000,199.06000,23.00000,22.69000,0
43.08409,29.71100,1.10610,307.44000,23.44000,199.06000,23.00000,22.69000,0
43.48479,29.71000,1.10580,307.50000,23.44000,199.06000,23.00000,22.69000,0
43.87270,29.71400,1.10570,307.63000,23.44000,199.06000,23.00000,22.69000,0
44.27678,29.71400,1.10550,307.69000,23.44000,199.06000,23.00000,22.69000,0
44.66817,29.71300,1.10550,307.75000,23.44000,199.13000,23.00000,22.69000,0
45.07163,29.71200,1.10530,307.88000,23.44000,199.31000,23.00000,22.69000,0
45.46043,29.71200,1.10480,307.88000,23.44000,199.38000,23.00000,22.69000,0
45.86562,29.71200,1.10470,307.94000,23.44000,199.50000,23.00000,22.69000,0
46.27041,29.71200,1.10460,308.00000,23.44000,199.56000,23.00000,22.69000,0
46.65901,29.71400,1.10430,308.19000,23.44000,199.75000,23.00000,22.69000,0
47.06331,29.71100,1.10410,308.25000,23.44000,199.81000,23.00000,22.69000,0
47.45182,29.71200,1.10410,308.31000,23.44000,199.88000,23.00000,22.69000,0
47.85663,29.71400,1.10390,308.31000,23.44000,199.94000,23.00000,22.69000,0
48.24714,29.71300,1.10380,308.31000,23.44000,200.06000,23.00000,22.69000,0
48.65205,29.71600,1.10370,308.31000,23.44000,200.19000,23.00000,22.69000,0
49.05488,29.71200,1.10330,308.31000,23.44000,200.31000,23.00000,22.69000,0
49.44304,29.71200,1.10320,308.31000,23.44000,200.44000,23.00000,22.69000,0
49.84724,29.71300,1.10320,308.31000,23.44000,200.63000,23.00000,22.69000,0
50.23805,29.71700,1.10300,308.31000,23.44000,200.69000,23.00000,22.69000,0
50.64149,29.71500,1.10280,308.31000,23.44000,200.75000,23.00000,22.69000,0
51.03378,29.71600,1.10260,308.31000,23.44000,200.81000,23.00000,22.69000,0
51.43850,29.71700,1.10280,308.38000,23.44000,200.94000,23.00000,22.69000,0
51.84308,29.71500,1.10240,308.44000,23.44000,200.94000,23.00000,22.69000,0
52.23213,29.71300,1.10200,308.50000,23.44000,201.00000,23.00000,22.69000,0
52.62358,29.70800,1.10200,308.56000,23.44000,201.06000,23.00000,22.69000,0
53.02898,29.72000,1.10210,308.75000,23.44000,201.06000,23.00000,22.69000,0
53.42934,29.72100,1.10190,308.88000,23.44000,201.06000,23.00000,22.69000,0
53.81962,29.72200,1.10180,308.94000,23.44000,201.06000,23.00000,22.69000,0
54.22602,29.72400,1.10160,309.19000,23.44000,201.06000,23.00000,22.69000,0
54.61437,29.72300,1.10150,309.25000,23.44000,201.06000,23.00000,22.69000,0
55.01974,29.72500,1.10140,309.31000,23.44000,201.06000,23.00000,22.69000,0
55.42306,29.72500,1.10120,309.44000,23.44000,201.06000,23.00000,22.69000,0
55.81152,29.72400,1.10090,309.56000,23.44000,201.06000,23.00000,22.69000,0
56.21839,29.72300,1.10090,309.69000,23.44000,201.06000,23.00000,22.69000,0
56.60795,29.72000,1.10060,309.75000,23.44000,201.06000,23.00000,22.69000,0
57.01166,29.72100,1.10040,309.94000,23.44000,201.06000,23.00000,22.69000,0
57.41547,29.71800,1.10010,310.00000,23.44000,201.06000,23.00000,22.69000,0
57.80447,29.71700,1.10000,310.13000,23.44000,201.00000,23.00000,22.69000,0
58.19712,29.72400,1.10010,310.25000,23.44000,200.94000,23.00000,22.69000,0
58.60068,29.72500,1.10000,310.31000,23.44000,200.94000,23.00000,22.69000,0
59.00599,29.72600,1.09990,310.38000,23.44000,200.94000,23.00000,22.69000,0
59.39401,29.72700,1.09990,310.50000,23.44000,201.00000,23.00000,22.69000,0
59.79846,29.73100,1.09980,310.50000,23.44000,201.06000,23.00000,22.69000,0
60.18752,29.73300,1.09950,310.56000,23.44000,201.06000,23.00000,22.69000,0
60.59079,29.72900,1.09930,310.69000,23.44000,201.06000,23.00000,22.69000,0
60.99246,29.73100,1.09910,310.75000,23.44000,201.06000,23.00000,22.69000,0
61.38266,29.73100,1.09920,310.81000,23.44000,201.06000,23.00000,22.69000,0
61.78657,29.73300,1.09910,310.88000,23.44000,201.06000,23.00000,22.69000,0
62.18853,29.73300,1.09880,310.94000,23.44000,201.06000,23.00000,22.69000,0
62.57878,29.73000,1.09860,311.00000,23.44000,201.06000,23.00000,22.69000,0
62.98387,29.73000,1.09860,311.06000,23.44000,201.06000,23.00000,22.69000,0
63.37462,29.73200,1.09850,311.13000,23.44000,201.00000,23.00000,22.69000,0
63.77954,29.73400,1.09840,311.13000,23.44000,201.00000,23.00000,22.69000,0
64.16651,29.73200,1.09830,311.13000,23.44000,201.00000,23.00000,22.69000,0
64.56760,29.73300,1.09810,311.13000,23.44000,201.00000,23.00000,22.69000,0
64.97105,29.73300,1.09790,311.13000,23.44000,201.00000,23.00000,22.69000,0
65.37443,29.73100,1.09780,311.13000,23.44000,201.13000,23.00000,22.69000,0
65.76652,29.72900,1.09760,311.13000,23.44000,201.13000,23.00000,22.69000,0
66.15735,29.73000,1.09740,311.19000,23.44000,201.19000,23.00000,22.69000,0
66.56345,29.72800,1.09720,311.19000,23.44000,201.25000,23.00000,22.69000,0
66.96659,29.73100,1.09740,311.19000,23.44000,201.44000,23.00000,22.69000,0
67.35621,29.73000,1.09710,311.19000,23.44000,201.50000,23.00000,22.69000,0
67.76061,29.73000,1.09700,311.19000,23.44000,201.56000,23.00000,22.69000,0
68.14799,29.73200,1.09690,311.25000,23.44000,201.56000,23.00000,22.69000,0
68.55043,29.73400,1.09660,311.31000,23.44000,201.69000,23.00000,22.69000,0
68.95566,29.72800,1.09660,311.38000,23.44000,201.69000,23.00000,22.69000,0
69.34505,29.72800,1.09640,311.44000,23.44000,201.69000,23.00000,22.69000,0
69.75250,29.72700,1.09630,311.50000,23.44000,201.69000,23.00000,22.69000,0
70.14212,29.73100,1.09630,311.56000,23.44000,201.69000,23.00000,22.69000,0
70.54472,29.72800,1.09620,311.56000,23.44000,201.69000,23.00000,22.69000,0
70.93207,29.72900,1.09590,311.56000,23.44000,201.69000,23.00000,22.69000,0
71.33531,29.72400,1.09580,311.63000,23.44000,201.81000,23.00000,22.69000,0
71.74235,29.73200,1.09580,311.63000,23.44000,201.88000,23.00000,22.69000,0
72.12851,29.73300,1.09600,311.63000,23.44000,202.00000,23.00000,22.69000,0
72.52952,29.73800,1.09580,311.63000,23.44000,202.13000,23.00000,22.69000,0
72.93457,29.73300,1.09540,311.63000,23.44000,202.38000,23.00000,22.69000,0
73.32149,29.73200,1.09550,311.69000,23.44000,202.50000,23.00000,22.69000,0
73.72661,29.73600,1.09540,311.75000,23.44000,202.63000,23.00000,22.69000,0
74.11715,29.73600,1.09510,311.81000,23.44000,202.69000,23.00000,22.69000,0
74.52153,29.73100,1.09510,311.88000,23.44000,202.75000,23.00000,22.69000,0
74.92645,29.73500,1.09500,312.00000,23.44000,203.00000,23.00000,22.69000,0
75.31579,29.73900,1.09510,312.13000,23.44000,203.13000,23.00000,22.69000,0
75.71877,29.73700,1.09490,312.25000,23.44000,203.25000,23.00000,22.69000,0
76.10669,29.73900,1.09490,312.38000,23.44000,203.38000,23.00000,22.69000,0
76.51320,29.74000,1.09470,312.50000,23.44000,203.38000,23.00000,22.69000,0
76.91607,29.74100,1.09460,312.63000,23.44000,203.38000,23.00000,22.69000,0
77.30375,29.74000,1.09470,312.69000,23.44000,203.38000,23.00000,22.69000,0
77.71023,29.74800,1.09450,312.88000,23.44000,203.31000,23.00000,22.69000,0
78.09855,29.73900,1.09420,312.94000,23.44000,203.25000,23.00000,22.69000,0
78.50096,29.73800,1.09400,313.00000,23.44000,203.19000,23.00000,22.69000,0
78.89134,29.73900,1.09400,313.06000,23.44000,203.13000,23.00000,22.69000,0
79.29406,29.74000,1.09400,313.19000,23.44000,203.13000,23.00000,22.69000,0
79.69982,29.74200,1.09370,313.31000,23.44000,203.13000,23.00000,22.69000,0
80.08876,29.74100,1.09370,313.31000,23.44000,203.13000,23.00000,22.69000,0
80.49192,29.73800,1.09350,313.44000,23.44000,203.13000,23.00000,22.69000,0
80.88180,29.73900,1.09350,313.50000,23.44000,203.13000,23.00000,22.69000,0
81.28746,29.74100,1.09330,313.56000,23.44000,203.13000,23.00000,22.69000,0
81.69050,29.74100,1.09320,313.69000,23.44000,203.13000,23.00000,22.69000,0
82.07908,29.74200,1.09310,313.75000,23.44000,203.19000,23.00000,22.69000,0
82.48183,29.73900,1.09280,313.75000,23.44000,203.25000,23.00000,22.69000,0
82.88586,29.74000,1.09280,313.94000,23.44000,203.31000,23.00000,22.69000,0
83.27282,29.74100,1.09280,314.00000,23.44000,203.38000,23.00000,22.69000,0
83.68046,29.74100,1.09270,314.06000,23.44000,203.50000,23.00000,22.69000,0
84.06844,29.74200,1.09250,314.25000,23.44000,203.50000,23.00000,22.69000,0
84.47305,29.74200,1.09240,314.25000,23.44000,203.50000,23.00000,22.69000,0
84.86447,29.74300,1.09220,314.25000,23.44000,203.50000,23.00000,22.69000,0
85.27233,29.73900,1.09210,314.25000,23.44000,203.50000,23.00000,22.69000,0
85.66151,29.74100,1.09200,314.38000,23.44000,203.50000,23.00000,22.69000,0
86.06712,29.73900,1.09200,314.44000,23.44000,203.56000,23.00000,22.69000,0
86.45630,29.74200,1.09200,314.50000,23.44000,203.63000,23.00000,22.69000,0
86.85693,29.74500,1.09190,314.50000,23.44000,203.69000,23.00000,22.69000,0
87.26119,29.74500,1.09180,314.56000,23.44000,203.75000,23.00000,22.69000,0
87.64841,29.74500,1.09180,314.63000,23.44000,203.81000,23.00000,22.69000,0
88.05375,29.74500,1.09170,314.63000,23.44000,203.81000,23.00000,22.69000,0
88.45520,29.74600,1.09150,314.75000,23.44000,203.81000,23.00000,22.69000,0
88.84383,29.74400,1.09130,314.75000,23.44000,203.81000,23.00000,22.69000,0
89.24855,29.74200,1.09140,314.81000,23.44000,203.81000,23.00000,22.69000,0
89.63853,29.75000,1.09130,314.94000,23.44000,203.94000,23.00000,22.69000,0
90.04294,29.74300,1.09100,315.06000,23.44000,204.13000,23.00000,22.69000,0
90.44750,29.74500,1.09090,315.06000,23.44000,204.25000,23.00000,22.69000,0
90.83541,29.74400,1.09090,315.13000,23.44000,204.38000,23.00000,22.69000,0
91.24070,29.74500,1.09070,315.19000,23.44000,204.38000,23.00000,22.69000,0
91.64200,29.74300,1.09060,315.25000,23.44000,204.50000,23.00000,22.69000,0
92.03512,29.74200,1.09050,315.25000,23.44000,204.56000,23.00000,22.69000,0
92.42321,29.74600,1.09040,315.31000,23.44000,204.63000,23.00000,22.69000,0
92.82772,29.74200,1.09030,315.38000,23.44000,204.69000,23.00000,22.69000,0
93.23259,29.74300,1.09030,315.38000,23.44000,204.75000,23.00000,22.69000,0
93.62228,29.74600,1.09020,315.44000,23.44000,204.75000,23.00000,22.69000,0
94.02761,29.74500,1.09010,315.44000,23.44000,204.81000,23.00000,22.69000,0
94.41382,29.74500,1.08990,315.44000,23.44000,204.88000,23.00000,22.69000,0
94.81874,29.74400,1.09000,315.50000,23.44000,204.94000,23.00000,22.69000,0
95.22327,29.74900,1.08990,315.50000,23.44000,205.00000,23.00000,22.69000,0
95.61274,29.74800,1.08980,315.56000,23.44000,205.00000,23.00000,22.69000,0
96.01702,29.74900,1.08980,315.63000,23.44000,205.06000,23.00000,22.69000,0
96.40844,29.75100,1.08970,315.69000,23.44000,205.19000,23.00000,22.69000,0
96.81225,29.74900,1.08960,315.81000,23.44000,205.25000,23.00000,22.69000,0
97.19933,29.75000,1.08950,315.88000,23.44000,205.31000,23.00000,22.69000,0
97.60552,29.75000,1.08940,316.00000,23.44000,205.31000,23.00000,22.69000,0
98.00949,29.75000,1.08940,316.06000,23.44000,205.50000,23.00000,22.69000,0
98.39754,29.75200,1.08920,316.06000,23.44000,205.56000,23.00000,22.69000,0
98.80257,29.75100,1.08910,316.13000,23.44000,205.56000,23.00000,22.69000,0
99.19280,29.74900,1.08910,316.13000,23.44000,205.63000,23.00000,22.69000,0
99.59686,29.75200,1.08890,316.19000,23.44000,205.69000,23.00000,22.69000,0
99.99998,29.75200,1.08900,316.19000,23.44000,205.69000,23.00000,22.69000,0
100.38940,29.75700,1.08910,316.19000,23.44000,205.69000,23.00000,22.69000,0
100.79149,29.75800,1.08870,316.19000,23.44000,205.69000,23.00000,22.69000,0
101.17930,29.74700,1.08850,316.25000,23.44000,205.69000,23.00000,22.69000,0
101.58507,29.74800,1.08840,316.31000,23.44000,205.69000,23.00000,22.69000,0
101.98852,29.74800,1.08840,316.31000,23.44000,205.69000,23.00000,22.69000,0
102.37923,29.74900,1.08840,316.31000,23.44000,205.81000,23.00000,22.69000,0
102.78503,29.75100,1.08820,316.31000,23.44000,205.94000,23.00000,22.69000,0
103.17347,29.75100,1.08820,316.31000,23.44000,206.06000,23.00000,22.69000,0
103.57740,29.75500,1.08810,316.31000,23.44000,206.19000,23.00000,22.69000,0
103.96871,29.75000,1.08800,316.31000,23.44000,206.44000,23.00000,22.69000,0
104.37433,29.75000,1.08790,316.38000,23.44000,206.50000,23.00000,22.69000,0
104.76282,29.74900,1.08780,316.44000,23.44000,206.56000,23.00000,22.69000,0
105.16581,29.75000,1.08780,316.44000,23.44000,206.63000,23.00000,22.69000,0
105.57168,29.75100,1.08770,316.44000,23.44000,206.69000,23.00000,22.69000,0
105.95699,29.75200,1.08760,316.50000,23.44000,206.75000,23.00000,22.69000,0
106.36179,29.74900,1.08750,316.69000,23.44000,206.88000,23.00000,22.69000,0
106.75152,29.75200,1.08740,316.75000,23.44000,206.88000,23.00000,22.69000,0
107.15529,29.74700,1.08730,316.81000,23.44000,206.88000,23.00000,22.69000,0
107.56055,29.75100,1.08730,316.81000,23.44000,206.88000,23.00000,22.69000,0
107.95185,29.75100,1.08730,316.94000,23.44000,206.94000,23.00000,22.69000,0
108.35613,29.75500,1.08720,316.94000,23.44000,206.94000,23.00000,22.69000,0
108.74572,29.75700,1.08720,317.00000,23.44000,207.06000,23.00000,22.69000,0
109.15094,29.75500,1.08710,317.13000,23.44000,207.06000,23.00000,22.69000,0
109.54062,29.75500,1.08690,317.13000,23.44000,207.06000,23.00000,22.69000,0
109.94650,29.75300,1.08700,317.19000,23.44000,207.06000,23.00000,22.69000,0
110.33452,29.76100,1.08700,317.25000,23.44000,207.06000,23.00000,22.69000,0
110.74162,29.75900,1.08680,317.31000,23.44000,207.13000,23.00000,22.69000,0
111.13004,29.75300,1.08660,317.38000,23.44000,207.19000,23.00000,22.69000,0
111.53268,29.75100,1.08640,317.38000,23.44000,207.31000,23.00000,22.69000,0
111.93553,29.75100,1.08630,317.50000,23.44000,207.38000,23.00000,22.69000,0
112.33604,29.75100,1.08630,317.56000,23.44000,207.44000,23.00000,22.69000,0
112.72472,29.75200,1.08620,317.56000,23.44000,207.56000,23.00000,22.69000,0
113.12894,29.75200,1.08630,317.56000,23.44000,207.69000,23.00000,22.69000,0
113.51768,29.76100,1.08630,317.63000,23.44000,207.75000,23.00000,22.69000,0
113.92155,29.75500,1.08590,317.63000,23.44000,207.81000,23.00000,22.69000,0
114.32541,29.74900,1.08580,317.63000,23.44000,207.81000,23.00000,22.69000,0
114.71392,29.75100,1.08580,317.63000,23.44000,207.81000,23.00000,22.69000,0
115.11722,29.75200,1.08570,317.63000,23.44000,207.81000,23.00000,22.69000,0
115.52173,29.75300,1.08560,317.69000,23.44000,207.81000,23.00000,22.69000,0
115.91201,29.74900,1.08550,317.69000,23.44000,207.75000,23.00000,22.69000,0
116.31481,29.75000,1.08560,317.69000,23.44000,207.63000,23.00000,22.69000,0
116.70690,29.75500,1.08550,317.69000,23.44000,207.63000,23.00000,22.69000,0
117.11233,29.75400,1.08550,317.75000,23.44000,207.63000,23.00000,22.69000,0
117.50348,29.75400,1.08540,317.81000,23.44000,207.63000,23.00000,22.69000,0
117.90797,29.75300,1.08540,317.88000,23.44000,207.63000,23.00000,22.69000,0
118.29740,29.75500,1.08520,317.88000,23.44000,207.63000,23.00000,22.69000,0
118.70339,29.75400,1.08530,317.94000,23.44000,207.63000,23.00000,22.69000,0
119.09300,29.75900,1.08530,317.94000,23.44000,207.56000,23.00000,22.69000,0
119.49822,29.76100,1.08530,318.00000,23.44000,207.31000,23.00000,22.69000,0
119.88847,29.75900,1.08520,318.00000,23.44000,207.31000,23.00000,22.69000,0
120.29561,29.76000,1.08500,318.00000,23.44000,207.31000,23.00000,22.69000,0
120.68337,29.75700,1.08490,318.00000,23.44000,207.31000,23.00000,22.69000,0
121.08803,29.75700,1.08490,318.00000,23.44000,207.31000,23.00000,22.69000,0
121.47851,29.75900,1.08490,318.00000,23.44000,207.31000,23.00000,22.69000,0
121.88413,29.75700,1.08490,318.00000,23.44000,207.25000,23.00000,22.69000,0
122.27218,29.75900,1.08470,318.00000,23.44000,207.25000,23.00000,22.69000,0
122.67842,29.75900,1.08460,318.00000,23.44000,207.13000,23.00000,22.69000,0
123.08185,29.75800,1.08460,318.00000,23.44000,207.13000,23.00000,22.69000,0
123.26889,29.75900,1.08460,318.00000,23.44000,207.06000,23.00000,22.69000,0
123.47232,29.75900,1.08460,318.00000,23.44000,207.06000,23.00000,22.69000,0
123.67371,29.75800,1.08450,318.00000,23.44000,207.06000,23.00000,22.69000,0
123.87804,29.75600,1.08440,318.00000,23.44000,206.94000,23.00000,22.69000,0
124.06507,29.75600,1.08440,318.00000,23.44000,206.94000,23.00000,22.69000,0
124.26667,29.75700,1.08440,318.00000,23.44000,206.94000,23.00000,22.69000,0
124.46888,29.75500,1.08430,318.13000,23.44000,206.88000,23.00000,22.69000,0
124.66993,29.75600,1.08430,318.13000,23.44000,206.88000,23.00000,22.69000,0
124.87365,29.75600,1.08420,318.13000,23.44000,206.81000,23.00000,22.69000,0
125.06024,29.75800,1.08430,318.13000,23.44000,206.81000,23.00000,22.69000,0
125.26050,29.75700,1.08420,318.25000,23.44000,206.81000,23.00000,22.69000,0
125.46055,29.75600,1.08420,318.25000,23.44000,206.75000,23.00000,22.69000,0
125.66323,29.75700,1.08410,318.25000,23.44000,206.75000,23.00000,22.69000,0
125.86607,29.75600,1.08410,318.25000,23.44000,206.75000,23.00000,22.69000,0
126.06757,29.75600,1.08400,318.25000,23.44000,206.75000,23.00000,22.69000,0
126.25281,29.75700,1.08410,318.31000,23.44000,206.75000,23.00000,22.69000,0
126.45334,29.76000,1.08410,318.38000,23.44000,206.75000,23.00000,22.69000,0
126.65461,29.75600,1.08400,318.38000,23.44000,206.75000,23.00000,22.69000,0
126.85599,29.75700,1.08400,318.50000,23.44000,206.75000,23.00000,22.69000,0
