Time,voltage,current,TH,Ttest,TM_1,TM_2,TM_3,FlipEvent
24.82113,29.06900,1.69610,94.25000,24.50000,82.62000,24.25000,23.25000,0
25.22460,29.07500,1.69160,95.06000,24.50000,83.25000,24.25000,23.25000,0
25.61440,29.08200,1.68720,95.87000,24.50000,84.94000,24.25000,23.25000,0
26.02039,29.08800,1.68280,97.50000,24.50000,85.69000,24.25000,23.25000,0
26.42320,29.09400,1.67850,98.25000,24.50000,86.56000,24.25000,23.25000,0
26.81335,29.09900,1.67430,98.94000,24.50000,88.12000,24.25000,23.25000,0
27.21810,29.10500,1.67020,99.69000,24.50000,88.94000,24.25000,23.25000,0
27.60760,29.11000,1.66630,101.00000,24.50000,89.69000,24.25000,23.25000,0
28.01449,29.11500,1.66230,101.62000,24.50000,90.37000,24.25000,23.25000,0
28.40646,29.12100,1.65850,102.31000,24.50000,91.62000,24.25000,23.25000,0
28.80820,29.12600,1.65470,103.44000,24.50000,92.25000,24.25000,23.25000,0
29.21034,29.13100,1.65100,103.94000,24.50000,92.94000,24.25000,23.25000,0
29.61309,29.13600,1.64740,104.50000,24.50000,93.56000,24.25000,23.25000,0
30.00163,29.14000,1.64390,105.50000,24.50000,94.56000,24.25000,23.25000,0
30.40291,29.14500,1.64040,106.00000,24.50000,95.06000,24.25000,23.25000,0
30.80357,29.15000,1.63700,106.56000,24.50000,95.56000,24.25000,23.25000,0
31.20862,29.15400,1.63360,107.06000,24.50000,96.00000,24.25000,23.25000,0
31.59592,29.15800,1.63040,108.06000,24.50000,96.75000,24.25000,23.25000,0
31.99863,29.16200,1.62720,108.62000,24.50000,97.19000,24.25000,23.25000,0
32.40119,29.16600,1.62410,109.12000,24.50000,97.50000,24.25000,23.25000,0
32.78978,29.17000,1.62100,110.00000,24.50000,97.81000,24.25000,23.25000,0
33.19401,29.17400,1.61800,110.50000,24.50000,98.31000,24.25000,23.25000,0
33.59975,29.17800,1.61510,110.94000,24.50000,98.50000,24.25000,23.25000,0
33.98836,29.18100,1.61220,111.81000,24.50000,98.75000,24.25000,23.25000,0
34.39069,29.18500,1.60940,112.25000,24.50000,99.12000,24.25000,23.25000,0
34.78297,29.18800,1.60660,112.62000,24.50000,99.25000,24.25000,23.25000,0
35.18828,29.19100,1.60390,113.00000,24.50000,99.37000,24.25000,23.25000,0
35.59224,29.19500,1.60130,113.75000,24.50000,99.50000,24.25000,23.25000,0
35.98179,29.19800,1.59870,114.12000,24.50000,99.62000,24.25000,23.25000,0
36.38657,29.20100,1.59610,114.50000,24.50000,99.69000,24.25000,23.25000,0
36.78551,29.20400,1.59360,115.19000,24.50000,99.69000,24.25000,23.25000,0
37.17551,29.20700,1.59120,115.50000,24.50000,99.69000,24.25000,23.25000,0
37.57657,29.20900,1.58880,115.75000,24.50000,99.69000,24.25000,23.25000,0
37.97897,29.21200,1.58650,116.44000,24.50000,99.69000,24.25000,23.25000,0
38.38303,29.21500,1.58430,116.69000,24.50000,99.69000,24.25000,23.25000,0
38.76903,29.21700,1.58200,116.94000,24.50000,99.69000,24.25000,23.25000,0
39.17052,29.22000,1.57990,117.50000,24.50000,99.75000,24.25000,23.25000,0
39.57545,29.22200,1.57780,117.75000,24.50000,99.75000,24.25000,23.25000,0
39.97898,29.22400,1.57570,118.00000,24.50000,99.75000,24.25000,23.25000,0
40.36974,29.22700,1.57360,118.25000,24.50000,99.75000,24.25000,23.25000,0
40.77198,29.22900,1.57170,118.75000,24.50000,99.75000,24.25000,23.25000,0
41.17636,29.23100,1.56970,119.00000,24.50000,99.75000,24.25000,23.25000,0
41.56434,29.23300,1.56780,119.25000,24.50000,99.75000,24.25000,23.25000,0
41.97011,29.23500,1.56590,119.75000,24.50000,99.75000,24.25000,23.25000,0
42.35993,29.23700,1.56410,119.94000,24.50000,99.75000,24.25000,23.25000,0
42.76294,29.23900,1.56220,120.12000,24.50000,99.75000,24.25000,23.25000,0
43.16548,29.24100,1.56050,120.56000,24.50000,99.75000,24.25000,23.25000,0
43.55487,29.24200,1.55870,120.75000,24.50000,99.75000,24.25000,23.25000,0
43.95957,29.24400,1.55700,120.94000,24.50000,99.75000,24.25000,23.25000,0
44.36173,29.24600,1.55530,121.25000,24.50000,99.75000,24.25000,23.25000,0
44.74949,29.24700,1.55370,121.44000,24.50000,99.75000,24.25000,23.25000,0
45.15587,29.24900,1.55210,121.69000,24.50000,99.75000,24.25000,23.25000,0
45.56002,29.25100,1.55050,121.81000,24.50000,99.75000,24.25000,23.25000,0
