Time,voltage,current,TH,Ttest,TM_1,TM_2,TM_3,FlipEvent
25.79823,29.52800,1.30060,223.25000,23.87000,90.00000,18.19000,20.12000,0
26.19833,29.52900,1.29980,223.63000,23.87000,90.12000,18.19000,20.06000,0
26.59667,29.53000,1.29900,223.81000,23.87000,90.25000,18.19000,20.06000,0
26.99413,29.53100,1.29830,224.00000,23.87000,90.44000,18.19000,20.06000,0
27.39608,29.53200,1.29750,224.44000,23.87000,90.81000,18.19000,20.06000,0
27.79516,29.53300,1.29680,224.63000,23.87000,91.19000,18.19000,20.00000,0
28.18425,29.53400,1.29610,224.81000,23.81000,91.56000,18.19000,20.00000,0
28.58493,29.53500,1.29530,225.06000,23.81000,91.87000,18.19000,19.94000,0
28.98409,29.53600,1.29460,225.44000,23.81000,92.69000,18.19000,19.94000,0
29.38394,29.53700,1.29390,225.63000,23.81000,93.00000,18.19000,19.94000,0
29.78590,29.53800,1.29320,225.81000,23.81000,93.44000,18.19000,19.94000,0
30.17679,29.53900,1.29250,226.19000,23.81000,94.25000,18.19000,19.94000,0
30.57559,29.53900,1.29180,226.38000,23.81000,94.62000,18.19000,19.94000,0
30.97514,29.54000,1.29110,226.56000,23.81000,95.00000,18.19000,19.94000,0
31.37564,29.54100,1.29040,226.94000,23.81000,95.37000,18.19000,19.94000,0
31.77505,29.54200,1.28970,227.13000,23.81000,96.06000,18.19000,19.94000,0
32.17553,29.54300,1.28910,227.38000,23.81000,96.31000,18.19000,19.94000,0
32.57377,29.54400,1.28840,227.69000,23.81000,96.56000,18.19000,19.94000,0
32.97482,29.54400,1.28770,227.94000,23.81000,96.81000,18.19000,19.94000,0
33.37324,29.54500,1.28710,228.13000,23.81000,97.25000,18.19000,19.87000,0
33.76398,29.54600,1.28640,228.31000,23.81000,97.37000,18.19000,19.87000,0
34.16469,29.54700,1.28570,228.63000,23.81000,97.62000,18.19000,19.87000,0
34.56628,29.54800,1.28510,228.81000,23.81000,98.00000,18.19000,19.87000,0
34.96609,29.54800,1.28450,229.00000,23.81000,98.44000,18.19000,19.87000,0
35.36238,29.54900,1.28380,229.31000,23.75000,98.69000,18.19000,19.87000,0
35.76179,29.55000,1.28320,229.44000,23.75000,98.87000,18.19000,19.87000,0
36.16034,29.55100,1.28250,229.56000,23.75000,99.00000,18.19000,19.87000,0
36.55959,29.55100,1.28190,229.88000,23.75000,99.25000,18.19000,19.87000,0
36.95028,29.55200,1.28130,230.00000,23.75000,99.31000,18.19000,19.87000,0
37.35084,29.55300,1.28070,230.13000,23.75000,99.37000,18.19000,19.87000,0
37.75147,29.55400,1.28010,230.44000,23.75000,99.50000,18.19000,19.87000,0
38.15129,29.55400,1.27950,230.63000,23.75000,99.50000,18.19000,19.87000,0
38.55100,29.55500,1.27900,230.75000,23.75000,99.50000,18.19000,19.87000,0
38.95099,29.55600,1.27840,230.88000,23.75000,99.50000,18.19000,19.87000,0
39.34085,29.55600,1.27780,231.25000,23.75000,99.50000,18.19000,19.87000,0
39.74012,29.55700,1.27720,231.44000,23.69000,99.50000,18.19000,19.81000,0
40.14050,29.55800,1.27660,231.56000,23.69000,99.50000,18.19000,19.81000,0
40.53878,29.55900,1.27600,231.81000,23.69000,99.50000,18.19000,19.81000,0
40.93839,29.55900,1.27550,232.00000,23.62000,99.50000,18.19000,19.81000,0
41.33713,29.56000,1.27490,232.13000,23.56000,99.56000,18.19000,19.81000,0
41.73693,29.56100,1.27440,232.38000,23.56000,99.62000,18.19000,19.81000,0
42.13691,29.56100,1.27380,232.50000,23.56000,99.62000,18.19000,19.81000,0
42.53766,29.56100,1.27320,232.63000,23.56000,99.69000,18.19000,19.81000,0
42.92702,29.56200,1.27270,233.00000,23.56000,99.69000,18.19000,19.81000,0
43.32726,29.56300,1.27210,233.13000,23.56000,99.69000,18.19000,19.81000,0
43.72709,29.56400,1.27160,233.25000,23.56000,99.75000,18.19000,19.81000,0
44.12582,29.56400,1.27100,233.44000,23.56000,99.75000,18.19000,19.81000,0
44.52471,29.56500,1.27050,233.75000,23.56000,99.75000,18.19000,19.75000,0
44.92448,29.56500,1.27000,233.88000,23.56000,99.75000,18.19000,19.75000,0
45.32584,29.56600,1.26950,234.06000,23.56000,99.75000,18.19000,19.75000,0
45.72633,29.56700,1.26890,234.31000,23.56000,99.75000,18.19000,19.75000,0
46.12576,29.56700,1.26840,234.44000,23.56000,99.75000,18.19000,19.75000,0
46.51351,29.56800,1.26790,234.63000,23.56000,99.75000,18.19000,19.75000,0
46.91325,29.56800,1.26740,234.94000,23.56000,99.75000,18.19000,19.75000,0
47.31345,29.56900,1.26690,235.13000,23.56000,99.75000,18.19000,19.75000,0
47.71211,29.56900,1.26640,235.25000,23.56000,99.75000,18.19000,19.75000,0
48.11258,29.57000,1.26590,235.38000,23.56000,99.75000,18.19000,19.75000,0
48.51327,29.57100,1.26540,235.63000,23.56000,99.75000,18.19000,19.75000,0
48.91051,29.57100,1.26480,235.81000,23.56000,99.75000,18.19000,19.75000,0
49.30559,29.57200,1.26440,235.94000,23.56000,99.75000,18.19000,19.75000,0
49.70120,29.57200,1.26390,236.19000,23.56000,99.75000,18.19000,19.75000,0
50.09987,29.57300,1.26340,236.38000,23.56000,99.81000,18.19000,19.69000,0
50.50624,29.57300,1.26290,236.50000,23.56000,99.81000,18.19000,19.69000,0
50.90544,29.57400,1.26240,236.81000,23.56000,99.81000,18.19000,19.69000,0
51.30145,29.57500,1.26200,236.94000,23.56000,99.87000,18.19000,19.69000,0
51.70130,29.57500,1.26150,237.06000,23.56000,99.87000,18.19000,19.69000,0
52.09849,29.57500,1.26100,237.31000,23.56000,99.87000,18.19000,19.69000,0
52.49821,29.57400,1.26050,237.44000,23.56000,99.87000,18.19000,19.69000,0
52.88913,29.57500,1.26010,237.56000,23.56000,99.87000,18.19000,19.69000,0
