Time,voltage,current,TH,Ttest,TM_1,TM_2,TM_3,FlipEvent
0.00100,0.00000,0.00000,296.88000,23.62000,195.13000,23.06000,22.75000,0
0.31134,0.00000,0.00000,296.50000,23.62000,195.13000,23.06000,22.75000,0
0.70079,0.00000,0.00000,295.81000,23.62000,195.06000,23.06000,22.75000,0
1.10745,0.00000,0.00000,295.44000,23.62000,194.94000,23.06000,22.75000,0
1.49748,0.00000,0.00000,295.13000,23.62000,194.81000,23.06000,22.75000,0
1.90423,0.00000,0.00000,294.31000,23.62000,194.75000,23.06000,22.75000,0
2.29421,0.00000,0.00000,293.94000,23.62000,194.44000,23.06000,22.81000,0
2.70190,0.00000,0.00000,293.56000,23.62000,194.31000,23.06000,22.81000,0
3.08779,0.00000,0.00000,293.25000,23.62000,194.06000,23.06000,22.81000,0
3.48899,0.00000,0.00000,292.38000,23.62000,193.94000,23.06000,22.81000,0
3.89485,0.00000,0.00000,292.00000,23.62000,193.63000,23.06000,22.81000,0
4.28433,0.00000,0.00000,291.63000,23.62000,193.44000,23.06000,22.81000,0
4.68899,0.00000,0.00000,290.69000,23.62000,193.25000,23.06000,22.81000,0
5.07952,-0.00100,0.00000,290.25000,23.62000,193.06000,23.06000,22.81000,0
5.48765,0.00000,0.00000,289.88000,23.62000,192.69000,23.06000,22.81000,0
5.87653,-0.00100,0.00000,289.44000,23.62000,192.69000,23.06000,22.81000,0
6.08060,0.00000,0.00000,289.00000,23.62000,192.50000,23.06000,22.81000,0
6.28263,0.00000,0.00000,289.00000,23.62000,192.31000,23.06000,22.81000,0
6.48467,-0.00100,0.00000,288.63000,23.62000,192.31000,23.06000,22.81000,0
6.67227,-0.00100,0.00000,288.25000,23.62000,192.13000,23.06000,22.81000,0
6.87502,-0.00100,0.00000,288.25000,23.62000,192.13000,23.06000,22.81000,0
7.07691,-0.00100,0.00000,287.81000,23.62000,191.88000,23.06000,22.81000,0
7.27996,-0.00100,0.00000,287.31000,23.62000,191.63000,23.06000,22.81000,0
7.48101,0.00000,0.00000,287.31000,23.62000,191.63000,23.06000,22.81000,0
7.66807,0.00000,0.00000,286.94000,23.62000,191.50000,23.06000,22.81000,0
7.87210,-0.00100,0.00000,286.50000,23.62000,191.25000,23.06000,22.81000,0
8.07415,0.00000,0.00000,286.50000,23.62000,191.25000,23.06000,22.81000,0
8.27926,0.00000,0.00000,286.00000,23.62000,191.06000,23.06000,22.81000,0
8.46787,-0.00100,0.00000,286.00000,23.62000,191.06000,23.06000,22.81000,0
8.67195,-0.00100,0.00000,285.56000,23.62000,190.94000,23.06000,22.81000,0
8.87399,0.00000,0.00000,285.13000,23.62000,190.81000,23.06000,22.81000,0
9.06343,0.00000,0.00000,285.13000,23.62000,190.81000,23.06000,22.81000,0
9.26756,0.00000,0.00000,284.75000,23.62000,190.69000,23.06000,22.81000,0
9.47059,-0.00100,0.00000,284.31000,23.62000,190.56000,23.06000,22.81000,0
9.67166,0.00000,0.00000,284.31000,23.62000,190.56000,23.06000,22.81000,0
