Time,voltage,current,TH,Ttest,TM_1,TM_2,TM_3
55.71264,29.30300,1.45940,160.19000,24.50000,47.00000,19.56000,19.12000
55.91502,29.30400,1.45840,160.56000,24.50000,47.13000,19.56000,19.12000
56.09925,29.30500,1.45750,160.56000,24.50000,47.13000,19.56000,19.12000
56.30191,29.30700,1.45650,161.06000,24.50000,47.25000,19.56000,19.12000
56.50416,29.30800,1.45550,161.50000,24.50000,47.44000,19.56000,19.12000
56.70634,29.30900,1.45460,161.50000,24.50000,47.44000,19.56000,19.12000
56.90832,29.31000,1.45360,161.88000,24.50000,47.69000,19.56000,19.12000
57.10879,29.31200,1.45270,161.88000,24.50000,47.81000,19.56000,19.12000
57.29405,29.31300,1.45170,162.31000,24.50000,47.81000,19.56000,19.12000
57.49745,29.31400,1.45080,162.81000,24.50000,47.94000,19.56000,19.12000
57.69933,29.31600,1.44980,162.81000,24.50000,47.94000,19.56000,19.12000
57.90498,29.31700,1.44890,163.31000,24.50000,48.06000,19.56000,19.12000
58.09267,29.31800,1.44800,163.75000,24.50000,48.19000,19.56000,19.12000
58.29444,29.31900,1.44700,163.75000,24.50000,48.19000,19.56000,19.12000
58.49594,29.32100,1.44610,164.19000,24.50000,48.38000,19.56000,19.12000
58.69732,29.32200,1.44520,164.69000,24.50000,48.50000,19.56000,19.12000
58.89861,29.32300,1.44430,164.69000,24.50000,48.50000,19.62000,19.12000
59.10076,29.32400,1.44340,165.13000,24.50000,48.63000,19.62000,19.12000
59.28716,29.32600,1.44250,165.56000,24.50000,48.75000,19.62000,19.12000
59.49046,29.32700,1.44160,165.56000,24.50000,48.75000,19.62000,19.12000
59.69177,29.32800,1.44070,165.94000,24.50000,48.94000,19.62000,19.12000
59.89340,29.32900,1.43980,166.44000,24.50000,48.94000,19.62000,19.12000
60.09638,29.33000,1.43890,166.44000,24.50000,49.06000,19.62000,19.12000
60.28243,29.33200,1.43800,166.88000,24.50000,49.19000,19.62000,19.12000
60.48466,29.33300,1.43710,167.25000,24.50000,49.19000,19.62000,19.12000
60.68414,29.33400,1.43620,167.25000,24.50000,49.31000,19.62000,19.06000
60.88532,29.33500,1.43540,167.63000,24.50000,49.44000,19.62000,19.06000
61.08730,29.33600,1.43450,168.06000,24.50000,49.44000,19.62000,19.06000
61.28842,29.33800,1.43360,168.06000,24.50000,49.56000,19.62000,19.06000
61.47622,29.33900,1.43280,168.50000,24.50000,49.69000,19.62000,19.06000
61.67978,29.34000,1.43190,168.88000,24.50000,49.69000,19.62000,19.06000
61.88342,29.34100,1.43110,168.88000,24.50000,49.81000,19.62000,19.06000
62.08458,29.34200,1.43020,169.25000,24.50000,49.81000,19.62000,19.06000
62.28714,29.34300,1.42930,169.25000,24.50000,50.00000,19.62000,19.06000
62.47329,29.34400,1.42850,169.69000,24.50000,50.19000,19.62000,19.06000
62.67529,29.34500,1.42770,170.06000,24.50000,50.19000,19.62000,19.06000
62.88023,29.34700,1.42680,170.06000,24.50000,50.38000,19.62000,19.06000
63.08154,29.34800,1.42600,170.44000,24.50000,50.56000,19.62000,19.06000
63.26960,29.34900,1.42520,170.81000,24.50000,50.56000,19.62000,19.06000
63.47079,29.35000,1.42430,170.81000,24.50000,50.75000,19.62000,19.06000
63.67370,29.35100,1.42350,171.19000,24.50000,50.88000,19.62000,19.06000
63.87624,29.35200,1.42270,171.56000,24.50000,50.88000,19.62000,19.06000
64.07852,29.35300,1.42190,171.56000,24.50000,51.06000,19.62000,19.06000
64.26559,29.35400,1.42110,172.00000,24.50000,51.25000,19.62000,19.06000
64.46522,29.35500,1.42020,172.38000,24.50000,51.25000,19.62000,19.06000
64.66611,29.35700,1.41940,172.38000,24.50000,51.38000,19.62000,19.06000
64.86914,29.35700,1.41860,172.88000,24.50000,51.38000,19.62000,19.06000
65.06993,29.35800,1.41780,173.25000,24.50000,51.50000,19.62000,19.06000
65.27380,29.36000,1.41700,173.25000,24.50000,51.69000,19.62000,19.06000
65.45951,29.36100,1.41620,173.63000,24.50000,51.69000,19.62000,19.06000
65.66271,29.36200,1.41550,174.00000,24.50000,51.81000,19.62000,19.06000
65.86633,29.36300,1.41470,174.00000,24.50000,51.94000,19.62000,19.06000
66.06964,29.36400,1.41390,174.38000,24.50000,51.94000,19.62000,19.06000
66.25573,29.36500,1.41310,174.75000,24.50000,52.13000,19.62000,19.06000
66.45805,29.36600,1.41230,174.75000,24.50000,52.25000,19.62000,19.06000
66.66080,29.36700,1.41160,175.13000,24.50000,52.25000,19.62000,19.06000
66.86280,29.36800,1.41080,175.50000,24.50000,52.38000,19.62000,19.06000
67.06398,29.36900,1.41000,175.50000,24.50000,52.38000,19.62000,19.06000
67.25352,29.37000,1.40930,175.94000,24.50000,52.56000,19.62000,19.06000
67.45594,29.37100,1.40850,176.31000,24.50000,52.69000,19.62000,19.06000
